"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm63","qm","1","63","frc1113","frc1391","frc1394","22","","frc487","frc571","frc708","7",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm64","qm","1","64","frc1402","frc177","frc358","90","","frc225","frc293","frc357","16",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm65","qm","1","65","frc304","frc341","frc809","83","","frc1495","frc1531","frc87","6",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm66","qm","1","66","frc316","frc444","frc709","26","","frc484","frc56","frc816","68",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm67","qm","1","67","frc181","frc222","frc42","27","","frc1143","frc365","frc433","43",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm68","qm","1","68","frc381","frc563","frc618","31","","frc1218","frc1647","frc321","23",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm69","qm","1","69","frc204","frc211","frc358","88","","frc1495","frc304","frc357","1",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm70","qm","1","70","frc1402","frc56","frc571","58","","frc177","frc433","frc816","9",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm71","qm","1","71","frc381","frc42","frc709","15","","frc103","frc181","frc87","44",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm72","qm","1","72","frc225","frc316","frc563","34","","frc341","frc487","frc834","19",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm73","qm","1","73","frc1143","frc618","frc708","4","","frc1394","frc293","frc809","35",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm74","qm","1","74","frc1113","frc1184","frc1391","29","","frc1394","frc1647","frc204","20",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm75","qm","1","75","frc1218","frc433","frc484","39","","frc1531","frc204","frc444","10",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qm76","qm","1","76","frc103","frc222","frc365","54","","frc211","frc321","frc358","0",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qf1m1","qf","1","1","frc103","frc1184","frc484","51","","frc304","frc341","frc357","34",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qf1m2","qf","1","2","frc103","frc1184","frc484","67","","frc304","frc341","frc357","23",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qf2m1","qf","2","1","frc293","frc358","frc834","61","","frc1143","frc1391","frc809","19",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qf2m2","qf","2","2","frc293","frc358","frc834","54","","frc1143","frc1391","frc809","16",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qf3m1","qf","3","1","frc316","frc365","frc56","104","","frc211","frc222","frc87","27",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qf3m2","qf","3","2","frc316","frc365","frc56","60","","frc211","frc222","frc87","36",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qf4m1","qf","4","1","frc1218","frc1402","frc433","27","","frc181","frc381","frc571","31",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_qf4m2","qf","4","2","frc1218","frc1402","frc433","23","","frc181","frc381","frc571","50",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_sf1m1","sf","1","1","frc103","frc1184","frc484","33","","frc293","frc358","frc834","62",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_sf1m2","sf","1","2","frc103","frc1184","frc484","19","","frc293","frc358","frc834","73",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_sf2m1","sf","2","1","frc316","frc365","frc56","110","","frc181","frc381","frc571","33",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_sf2m2","sf","2","2","frc316","frc365","frc56","3","","frc181","frc381","frc571","30",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_sf2m3","sf","2","3","frc316","frc365","frc56","29","","frc181","frc381","frc571","0",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_f1m1","f","1","1","frc293","frc358","frc834","0","","frc316","frc365","frc56","37",""
"2005pa","Philadelphia","2005-03-24","2005-03-26","2005pa_f1m2","f","1","2","frc293","frc358","frc834","31","","frc316","frc365","frc56","54",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm1","qm","1","1","frc1516","frc815","frc852","30","","frc840","frc972","frc980","39",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm2","qm","1","2","frc1351","frc256","frc368","12","","frc1280","frc22","frc766","39",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm3","qm","1","3","frc100","frc1097","frc1560","9","","frc1072","frc115","frc668","24",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm4","qm","1","4","frc1700","frc691","frc971","3","","frc114","frc649","frc8","3",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm5","qm","1","5","frc254","frc841","frc846","44","","frc1693","frc568","frc581","2",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm6","qm","1","6","frc253","frc670","frc675","1","","frc1359","frc1458","frc751","39",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm7","qm","1","7","frc1072","frc22","frc815","7","","frc1351","frc8","frc980","36",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm8","qm","1","8","frc100","frc1693","frc649","2","","frc1280","frc581","frc972","54",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm9","qm","1","9","frc115","frc1458","frc971","7","","frc766","frc841","frc852","61",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm10","qm","1","10","frc1359","frc668","frc691","27","","frc1516","frc256","frc846","18",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm11","qm","1","11","frc114","frc1560","frc675","13","","frc254","frc368","frc840","114",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm12","qm","1","12","frc1097","frc1700","frc253","11","","frc568","frc670","frc751","1",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm13","qm","1","13","frc1693","frc22","frc852","21","","frc100","frc1359","frc8","23",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm14","qm","1","14","frc114","frc1458","frc980","58","","frc368","frc581","frc668","12",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm15","qm","1","15","frc1516","frc253","frc841","6","","frc1351","frc1560","frc649","0",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm16","qm","1","16","frc115","frc256","frc670","4","","frc568","frc840","frc971","28",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm17","qm","1","17","frc1072","frc1700","frc972","32","","frc675","frc766","frc846","30",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm18","qm","1","18","frc1280","frc751","frc815","18","","frc1097","frc254","frc691","65",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm19","qm","1","19","frc1693","frc670","frc980","18","","frc1560","frc22","frc971","25",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm20","qm","1","20","frc114","frc253","frc846","15","","frc1072","frc256","frc852","41",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm21","qm","1","21","frc1097","frc1516","frc581","33","","frc675","frc766","frc8","18",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm22","qm","1","22","frc1280","frc1458","frc568","12","","frc100","frc691","frc840","25",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm23","qm","1","23","frc368","frc815","frc841","7","","frc115","frc1359","frc1700","15",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm24","qm","1","24","frc649","frc668","frc751","3","","frc1351","frc254","frc972","31",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm25","qm","1","25","frc100","frc670","frc846","16","","frc114","frc766","frc980","90",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm26","qm","1","26","frc115","frc22","frc691","23","","frc253","frc581","frc840","24",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm27","qm","1","27","frc1097","frc1359","frc649","23","","frc1072","frc368","frc971","18",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm28","qm","1","28","frc1458","frc1516","frc254","91","","frc1693","frc1700","frc256","5",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm29","qm","1","29","frc1351","frc675","frc852","36","","frc568","frc668","frc815","20",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm30","qm","1","30","frc1280","frc1560","frc8","28","","frc751","frc841","frc972","26",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm31","qm","1","31","frc649","frc670","frc846","13","","frc1097","frc1458","frc22","33",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm32","qm","1","32","frc114","frc1693","frc815","6","","frc115","frc1516","frc675","21",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm33","qm","1","33","frc1280","frc253","frc668","0","","frc254","frc8","frc971","78",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm34","qm","1","34","frc1072","frc840","frc841","12","","frc1359","frc751","frc766","10",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm35","qm","1","35","frc568","frc972","frc980","37","","frc256","frc368","frc691","2",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm36","qm","1","36","frc100","frc1351","frc1700","0","","frc1560","frc581","frc852","41",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm37","qm","1","37","frc1280","frc670","frc815","49","","frc1072","frc1693","frc668","6",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm38","qm","1","38","frc256","frc649","frc751","0","","frc115","frc675","frc980","60",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm39","qm","1","39","frc100","frc691","frc841","19","","frc1097","frc114","frc1351","38",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm40","qm","1","40","frc8","frc840","frc846","37","","frc1700","frc368","frc852","34",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm41","qm","1","41","frc1458","frc1560","frc766","4","","frc1359","frc254","frc568","35",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm42","qm","1","42","frc22","frc253","frc972","13","","frc1516","frc581","frc971","11",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm43","qm","1","43","frc100","frc256","frc815","8","","frc751","frc8","frc840","52",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm44","qm","1","44","frc254","frc670","frc852","103","","frc1072","frc691","frc841","1",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm45","qm","1","45","frc1280","frc22","frc675","52","","frc1359","frc1700","frc568","15",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm46","qm","1","46","frc581","frc649","frc766","27","","frc114","frc1560","frc668","9",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm47","qm","1","47","frc1516","frc368","frc971","0","","frc1351","frc1458","frc846","23",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm48","qm","1","48","frc1693","frc253","frc980","12","","frc1097","frc115","frc972","33",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm49","qm","1","49","frc114","frc22","frc751","11","","frc1072","frc568","frc852","35",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm50","qm","1","50","frc100","frc1516","frc368","7","","frc254","frc649","frc670","0",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm51","qm","1","51","frc1351","frc1359","frc972","11","","frc115","frc8","frc846","66",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm52","qm","1","52","frc256","frc581","frc815","42","","frc1097","frc1458","frc841","13",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm53","qm","1","53","frc1280","frc1700","frc980","32","","frc1560","frc840","frc971","22",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm54","qm","1","54","frc1693","frc675","frc691","0","","frc253","frc668","frc766","76",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm55","qm","1","55","frc1359","frc649","frc852","42","","frc256","frc581","frc670","12",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm56","qm","1","56","frc114","frc1458","frc972","24","","frc1700","frc22","frc815","20",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm57","qm","1","57","frc675","frc841","frc971","5","","frc100","frc668","frc846","76",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm58","qm","1","58","frc1351","frc1693","frc840","16","","frc1097","frc254","frc766","35",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm59","qm","1","59","frc368","frc691","frc751","0","","frc115","frc1516","frc1560","36",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm60","qm","1","60","frc1072","frc1280","frc980","49","","frc253","frc568","frc8","9",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm61","qm","1","61","frc649","frc766","frc815","30","","frc22","frc254","frc846","13",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm62","qm","1","62","frc1097","frc368","frc852","37","","frc668","frc840","frc972","28",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm63","qm","1","63","frc114","frc115","frc1280","39","","frc1351","frc581","frc670","10",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm64","qm","1","64","frc100","frc1359","frc253","26","","frc1516","frc1700","frc980","4",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm65","qm","1","65","frc1693","frc751","frc971","14","","frc256","frc568","frc841","19",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm66","qm","1","66","frc1072","frc1458","frc675","29","","frc1560","frc691","frc8","34",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm67","qm","1","67","frc253","frc649","frc840","15","","frc1280","frc815","frc846","79",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm68","qm","1","68","frc368","frc581","frc751","34","","frc1693","frc1700","frc766","25",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm69","qm","1","69","frc1072","frc1516","frc568","27","","frc115","frc22","frc668","8",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm70","qm","1","70","frc675","frc841","frc980","0","","frc1097","frc254","frc852","52",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm71","qm","1","71","frc100","frc1458","frc972","7","","frc1351","frc691","frc971","10",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qm72","qm","1","72","frc114","frc670","frc8","20","","frc1359","frc1560","frc256","21",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qf1m1","qf","1","1","frc1097","frc368","frc852","65","","frc1516","frc1700","frc253","12",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qf1m2","qf","1","2","frc1097","frc368","frc852","87","","frc1516","frc1700","frc253","10",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qf2m1","qf","2","1","frc1280","frc1560","frc972","0","","frc1351","frc766","frc8","30",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qf2m2","qf","2","2","frc1280","frc1560","frc972","11","","frc1351","frc766","frc8","51",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qf3m1","qf","3","1","frc22","frc254","frc980","66","","frc114","frc115","frc581","3",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qf3m2","qf","3","2","frc22","frc254","frc980","65","","frc114","frc115","frc581","25",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qf4m1","qf","4","1","frc100","frc1359","frc846","40","","frc1072","frc668","frc840","30",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qf4m2","qf","4","2","frc100","frc1359","frc846","0","","frc1072","frc668","frc840","31",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_qf4m3","qf","4","3","frc100","frc1359","frc846","17","","frc1072","frc668","frc840","39",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_sf1m1","sf","1","1","frc1097","frc368","frc852","54","","frc1351","frc766","frc8","18",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_sf1m2","sf","1","2","frc1097","frc368","frc852","36","","frc1351","frc766","frc8","31",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_sf2m1","sf","2","1","frc22","frc254","frc980","68","","frc1072","frc668","frc840","0",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_sf2m2","sf","2","2","frc22","frc254","frc980","41","","frc1072","frc668","frc840","43",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_sf2m3","sf","2","3","frc22","frc254","frc980","51","","frc1072","frc668","frc840","30",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_f1m1","f","1","1","frc1097","frc368","frc852","17","","frc22","frc254","frc980","30",""
"2005sj","Silicon Valley","2005-03-24","2005-03-26","2005sj_f1m2","f","1","2","frc1097","frc368","frc852","18","","frc22","frc254","frc980","51",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm1","qm","1","1","frc1558","frc1565","frc1605","0","","frc1006","frc1114","frc1241","22",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm2","qm","1","2","frc1503","frc758","frc886","0","","frc1292","frc40","frc772","45",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm3","qm","1","3","frc1232","frc781","frc854","0","","frc1305","frc188","frc68","47",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm4","qm","1","4","frc1084","frc1112","frc843","0","","frc1334","frc1385","frc1680","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm5","qm","1","5","frc1241","frc1292","frc1565","9","","frc1558","frc40","frc772","61",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm6","qm","1","6","frc1006","frc1305","frc1503","34","","frc1114","frc1232","frc886","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm7","qm","1","7","frc1112","frc1605","frc781","0","","frc1084","frc68","frc758","39",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm8","qm","1","8","frc1680","frc843","frc854","0","","frc1334","frc1385","frc188","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm9","qm","1","9","frc1114","frc1305","frc772","0","","frc1503","frc1558","frc40","44",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm10","qm","1","10","frc1112","frc1232","frc1241","16","","frc1006","frc1292","frc758","25",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm11","qm","1","11","frc1565","frc1680","frc781","12","","frc1084","frc188","frc886","24",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm12","qm","1","12","frc1334","frc1605","frc68","20","","frc1385","frc843","frc854","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm13","qm","1","13","frc1006","frc1112","frc772","0","","frc1305","frc1558","frc758","35",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm14","qm","1","14","frc1241","frc1503","frc1680","10","","frc1232","frc40","frc781","42",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm15","qm","1","15","frc1334","frc1565","frc68","44","","frc1114","frc1292","frc886","15",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm16","qm","1","16","frc1605","frc188","frc843","0","","frc1084","frc1385","frc854","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm17","qm","1","17","frc1006","frc1680","frc772","39","","frc1112","frc1503","frc781","6",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm18","qm","1","18","frc1232","frc1334","frc1558","0","","frc68","frc758","frc886","39",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm19","qm","1","19","frc1305","frc1565","frc843","46","","frc1605","frc188","frc40","41",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm20","qm","1","20","frc1114","frc1241","frc1385","18","","frc1084","frc1292","frc854","18",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm21","qm","1","21","frc1334","frc772","frc781","50","","frc1006","frc1232","frc886","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm22","qm","1","22","frc1503","frc758","frc843","32","","frc1305","frc1565","frc68","66",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm23","qm","1","23","frc1112","frc1385","frc40","17","","frc1114","frc1558","frc188","26",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm24","qm","1","24","frc1084","frc1241","frc854","35","","frc1292","frc1605","frc1680","12",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm25","qm","1","25","frc1232","frc772","frc843","36","","frc1305","frc1565","frc758","21",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm26","qm","1","26","frc1385","frc1558","frc781","26","","frc1503","frc68","frc886","35",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm27","qm","1","27","frc1241","frc1334","frc188","32","","frc1112","frc1114","frc1605","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm28","qm","1","28","frc1006","frc1084","frc40","41","","frc1292","frc1680","frc854","4",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm29","qm","1","29","frc1232","frc1385","frc772","26","","frc1503","frc1565","frc68","50",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm30","qm","1","30","frc1241","frc843","frc886","7","","frc1112","frc1305","frc1558","19",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm31","qm","1","31","frc1084","frc1334","frc40","30","","frc1006","frc758","frc781","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm32","qm","1","32","frc1114","frc1680","frc854","44","","frc1292","frc1605","frc188","16",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm33","qm","1","33","frc1241","frc772","frc843","34","","frc1112","frc68","frc886","21",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm34","qm","1","34","frc1084","frc1305","frc1334","29","","frc1006","frc1565","frc40","39",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm35","qm","1","35","frc1503","frc758","frc854","26","","frc1114","frc1558","frc781","19",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm36","qm","1","36","frc1232","frc1292","frc188","0","","frc1385","frc1605","frc1680","16",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm37","qm","1","37","frc1006","frc1241","frc843","6","","frc1084","frc40","frc886","36",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm38","qm","1","38","frc1334","frc772","frc854","23","","frc1114","frc1305","frc781","42",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm39","qm","1","39","frc1292","frc188","frc758","22","","frc1112","frc1503","frc1565","10",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm40","qm","1","40","frc1232","frc1385","frc1558","0","","frc1605","frc1680","frc68","33",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm41","qm","1","41","frc40","frc854","frc886","23","","frc1241","frc1305","frc781","25",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm42","qm","1","42","frc1084","frc188","frc772","55","","frc1114","frc758","frc843","40",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm43","qm","1","43","frc1006","frc1385","frc1565","0","","frc1112","frc1292","frc1503","20",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm44","qm","1","44","frc1558","frc1680","frc68","95","","frc1232","frc1334","frc1605","3",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm45","qm","1","45","frc1241","frc188","frc758","27","","frc1084","frc1305","frc781","36",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm46","qm","1","46","frc1006","frc1114","frc1385","17","","frc1565","frc772","frc886","23",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm47","qm","1","47","frc1112","frc40","frc68","66","","frc1503","frc843","frc854","12",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qm48","qm","1","48","frc1334","frc1558","frc1680","18","","frc1232","frc1292","frc1605","6",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qf1m1","qf","1","1","frc1241","frc1305","frc68","1","","","","","",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qf1m2","qf","1","2","frc1241","frc1305","frc68","1","","","","","",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qf2m1","qf","2","1","frc1112","frc1558","frc1680","0","","frc1006","frc1334","frc781","6",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qf2m2","qf","2","2","frc1112","frc1558","frc1680","9","","frc1006","frc1334","frc781","20",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qf3m1","qf","3","1","frc1084","frc1605","frc40","42","","frc1292","frc1565","frc854","15",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qf3m2","qf","3","2","frc1084","frc1605","frc40","56","","frc1292","frc1565","frc854","38",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qf4m1","qf","4","1","frc1503","frc188","frc772","74","","frc1114","frc758","frc843","9",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_qf4m2","qf","4","2","frc1503","frc188","frc772","66","","frc1114","frc758","frc843","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_sf1m1","sf","1","1","frc1241","frc1305","frc68","50","","frc1006","frc1334","frc781","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_sf1m2","sf","1","2","frc1241","frc1305","frc68","40","","frc1112","frc1558","frc1680","0",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_sf2m1","sf","2","1","frc1084","frc1605","frc40","66","","frc1503","frc188","frc772","28",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_sf2m2","sf","2","2","frc1084","frc1605","frc40","20","","frc1503","frc188","frc772","18",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_f1m1","f","1","1","frc1241","frc1305","frc68","56","","frc1084","frc1605","frc40","17",""
"2005wat","Waterloo","2005-03-24","2005-03-26","2005wat_f1m2","f","1","2","frc1241","frc1305","frc68","10","","frc1084","frc1605","frc40","0",""
"2005mi","West Michigan","2005-03-31","2005-04-02","2005mi_qm1","qm","1","1","frc1677","frc858","frc904","44","","frc123","frc1256","frc141","33",""
"2005mi","West Michigan","2005-03-31","2005-04-02","2005mi_qm2","qm","1","2","frc288","frc74","frc910","79","","frc1502","frc1504","frc67","11",""
