"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm78","qm","1","78","frc1172","frc1469","","65","","frc388","frc825","","70",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm79","qm","1","79","frc1132","frc1413","","35","","frc308","frc435","","65",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm80","qm","1","80","frc405","frc977","","70","","frc1418","frc225","","30",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm81","qm","1","81","frc1222","frc926","","80","","frc395","frc587","","70",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm82","qm","1","82","frc1172","frc404","","25","","frc1086","frc53","","35",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm83","qm","1","83","frc414","frc540","","5","","frc339","frc825","","80",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm84","qm","1","84","frc1137","frc122","","40","","frc1236","frc623","","105",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm85","qm","1","85","frc620","frc975","","60","","frc345","frc539","","15",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm86","qm","1","86","frc337","frc616","","25","","frc116","frc422","","60",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm87","qm","1","87","frc287","frc612","","25","","frc1093","frc611","","0",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm88","qm","1","88","frc165","frc843","","110","","frc401","frc619","","30",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm89","qm","1","89","frc617","frc836","","50","","frc510","frc600","","50",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm90","qm","1","90","frc1262","frc1417","","50","","frc1033","frc384","","60",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm91","qm","1","91","frc1002","frc769","","40","","frc346","frc677","","0",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm92","qm","1","92","frc614","frc638","","30","","frc497","frc837","","30",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_qm93","qm","1","93","frc1467","frc33","","75","","frc1054","frc1095","","40",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_sf1m1","sf","1","1","frc1261","frc1415","frc1771","32","","frc1311","frc1319","frc9999","65",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_sf1m2","sf","1","2","frc1261","frc1415","frc1771","80","","frc1311","frc1319","frc9999","40",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_sf1m3","sf","1","3","frc1379","frc2415","frc832","66","","frc2038","frc2119","frc2974","50",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_sf2m1","sf","2","1","frc1379","frc2415","frc832","58","","frc2038","frc2119","frc2974","52",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_sf2m2","sf","2","2","frc1261","frc1415","frc1771","56","","frc1311","frc1319","frc9999","38",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_f1m1","f","1","1","frc1261","frc1415","frc1771","48","","frc1379","frc2415","frc832","64",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_f1m2","f","1","2","frc1261","frc1415","frc1771","86","","frc1379","frc2415","frc832","42",""
"2004va","NASA / VCU","2004-03-04","2004-03-06","2004va_f1m3","f","1","3","frc1261","frc1415","frc1771","84","","frc1379","frc2415","frc832","76",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm1","qm","1","1","frc1492","frc192","","70","","frc1136","frc1165","","40",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm2","qm","1","2","frc190","frc606","","0","","frc1011","frc991","","5",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm3","qm","1","3","frc898","frc998","","20","","frc1401","frc294","","15",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm4","qm","1","4","frc585","frc980","","25","","frc1456","frc80","","0",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm5","qm","1","5","frc1290","frc996","","15","","frc207","frc610","","50",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm6","qm","1","6","frc1393","frc234","","10","","frc1324","frc60","","120",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm7","qm","1","7","frc498","frc696","","20","","frc1212","frc64","","10",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm8","qm","1","8","frc1343","frc861","","15","","frc842","frc973","","30",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm9","qm","1","9","frc330","frc872","","60","","frc1223","frc698","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm10","qm","1","10","frc606","frc991","","25","","frc1136","frc1492","","10",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm11","qm","1","11","frc1011","frc190","","75","","frc1165","frc192","","20",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm12","qm","1","12","frc1456","frc585","","20","","frc1401","frc898","","10",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm13","qm","1","13","frc80","frc980","","100","","frc294","frc998","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm14","qm","1","14","frc1324","frc234","","25","","frc610","frc996","","20",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm15","qm","1","15","frc1393","frc60","","35","","frc1290","frc207","","45",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm16","qm","1","16","frc842","frc861","","30","","frc64","frc696","","70",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm17","qm","1","17","frc1343","frc973","","30","","frc1212","frc498","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm18","qm","1","18","frc698","frc872","","60","","frc1223","frc330","","60",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm19","qm","1","19","frc1011","frc1165","","30","","frc1136","frc991","","35",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm20","qm","1","20","frc190","frc192","","95","","frc1492","frc606","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm21","qm","1","21","frc1401","frc1456","","0","","frc1223","frc872","","70",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm22","qm","1","22","frc330","frc698","","20","","frc585","frc898","","10",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm23","qm","1","23","frc1324","frc610","","65","","frc980","frc998","","90",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm24","qm","1","24","frc294","frc80","","30","","frc234","frc996","","40",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm25","qm","1","25","frc64","frc842","","15","","frc1290","frc1393","","5",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm26","qm","1","26","frc207","frc60","","90","","frc696","frc861","","15",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm27","qm","1","27","frc1212","frc973","","35","","frc1343","frc498","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm28","qm","1","28","frc1223","frc192","","25","","frc585","frc991","","15",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm29","qm","1","29","frc1165","frc998","","20","","frc606","frc872","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm30","qm","1","30","frc1136","frc330","","60","","frc1212","frc1343","","75",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm31","qm","1","31","frc498","frc973","","45","","frc1011","frc698","","15",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm32","qm","1","32","frc1456","frc64","","45","","frc1324","frc190","","80",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm33","qm","1","33","frc1393","frc898","","30","","frc1492","frc80","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm34","qm","1","34","frc1401","frc610","","90","","frc294","frc861","","30",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm35","qm","1","35","frc207","frc980","","40","","frc234","frc842","","70",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm36","qm","1","36","frc696","frc996","","35","","frc1290","frc60","","115",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm37","qm","1","37","frc1223","frc998","","0","","frc1343","frc192","","10",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm38","qm","1","38","frc1212","frc585","","115","","frc1011","frc872","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm39","qm","1","39","frc60","frc696","","90","","frc330","frc973","","75",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm40","qm","1","40","frc1324","frc991","","25","","frc498","frc698","","45",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm41","qm","1","41","frc1165","frc606","","15","","frc1393","frc1456","","10",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm42","qm","1","42","frc80","frc898","","60","","frc1136","frc190","","75",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm43","qm","1","43","frc294","frc610","","40","","frc1492","frc64","","10",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm44","qm","1","44","frc207","frc234","","115","","frc1401","frc842","","65",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm45","qm","1","45","frc1290","frc996","","10","","frc861","frc980","","40",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm46","qm","1","46","frc192","frc872","","50","","frc1343","frc60","","80",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm47","qm","1","47","frc1223","frc585","","0","","frc1212","frc207","","60",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm48","qm","1","48","frc1290","frc330","","25","","frc973","frc998","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm49","qm","1","49","frc1011","frc498","","70","","frc842","frc996","","70",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm50","qm","1","50","frc1324","frc698","","25","","frc606","frc696","","0",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm51","qm","1","51","frc1456","frc861","","0","","frc1393","frc991","","15",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm52","qm","1","52","frc1165","frc64","","35","","frc234","frc898","","85",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm53","qm","1","53","frc1136","frc610","","15","","frc190","frc80","","35",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm54","qm","1","54","frc1401","frc1492","","65","","frc294","frc980","","80",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm55","qm","1","55","frc1011","frc1343","","20","","frc1290","frc698","","20",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm56","qm","1","56","frc1212","frc330","","120","","frc207","frc996","","60",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm57","qm","1","57","frc1136","frc294","","25","","frc872","frc973","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm58","qm","1","58","frc1401","frc60","","55","","frc498","frc80","","65",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm59","qm","1","59","frc696","frc842","","20","","frc1223","frc1492","","30",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm60","qm","1","60","frc234","frc861","","70","","frc1456","frc192","","45",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm61","qm","1","61","frc991","frc998","","35","","frc64","frc898","","15",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm62","qm","1","62","frc610","frc980","","85","","frc1165","frc585","","50",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm63","qm","1","63","frc1393","frc190","","15","","frc1324","frc606","","30",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm64","qm","1","64","frc1212","frc698","","30","","frc1290","frc294","","15",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm65","qm","1","65","frc1136","frc1343","","30","","frc1401","frc996","","5",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm66","qm","1","66","frc606","frc80","","55","","frc207","frc973","","70",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm67","qm","1","67","frc1393","frc1492","","25","","frc330","frc498","","140",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm68","qm","1","68","frc190","frc872","","100","","frc234","frc696","","120",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm69","qm","1","69","frc1223","frc1324","","25","","frc1011","frc60","","50",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm70","qm","1","70","frc1456","frc898","","30","","frc192","frc842","","30",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm71","qm","1","71","frc861","frc991","","55","","frc1165","frc980","","90",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm72","qm","1","72","frc64","frc998","","50","","frc585","frc610","","65",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm73","qm","1","73","frc294","frc498","","45","","frc1290","frc606","","25",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm74","qm","1","74","frc698","frc973","","20","","frc1393","frc996","","30",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm75","qm","1","75","frc1136","frc1212","","80","","frc610","frc998","","15",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm76","qm","1","76","frc1324","frc1492","","35","","frc1343","frc1401","","5",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm77","qm","1","77","frc207","frc872","","25","","frc190","frc64","","85",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm78","qm","1","78","frc1165","frc991","","40","","frc696","frc80","","60",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm79","qm","1","79","frc1011","frc842","","25","","frc330","frc60","","95",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm80","qm","1","80","frc234","frc585","","90","","frc1223","frc861","","30",""
"2004az","Arizona","2004-03-11","2004-03-13","2004az_qm81","qm","1","81","frc192","frc898","","30","","frc1456","frc980","","55",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm1","qm","1","1","frc108","frc21","","25","","frc267","frc588","","10",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm2","qm","1","2","frc845","frc874","","30","","frc1062","frc1144","","0",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm3","qm","1","3","frc1029","frc408","","25","","frc1402","frc61","","120",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm4","qm","1","4","frc180","frc945","","45","","frc1242","frc459","","30",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm5","qm","1","5","frc1390","frc386","","65","","frc1065","frc1251","","75",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm6","qm","1","6","frc168","frc179","","65","","frc147","frc710","","30",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm7","qm","1","7","frc1083","frc186","","35","","frc582","frc801","","70",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm8","qm","1","8","frc1497","frc311","","70","","frc233","frc59","","70",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm9","qm","1","9","frc312","frc79","","70","","frc1341","frc1368","","25",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm10","qm","1","10","frc1461","frc665","","60","","frc1068","frc86","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm11","qm","1","11","frc1062","frc588","","10","","frc267","frc762","","25",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm12","qm","1","12","frc108","frc1144","","30","","frc21","frc61","","90",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm13","qm","1","13","frc1402","frc845","","75","","frc1242","frc874","","40",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm14","qm","1","14","frc408","frc945","","70","","frc1029","frc180","","50",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm15","qm","1","15","frc1390","frc459","","60","","frc179","frc386","","80",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm16","qm","1","16","frc1065","frc801","","15","","frc1251","frc168","","15",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm17","qm","1","17","frc1083","frc710","","80","","frc147","frc186","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm18","qm","1","18","frc311","frc582","","65","","frc1497","frc312","","60",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm19","qm","1","19","frc59","frc79","","15","","frc233","frc665","","125",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm20","qm","1","20","frc1368","frc762","","45","","frc1341","frc1461","","10",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm21","qm","1","21","frc61","frc86","","60","","frc1062","frc1068","","15",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm22","qm","1","22","frc1144","frc845","","75","","frc108","frc588","","25",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm23","qm","1","23","frc21","frc267","","30","","frc180","frc874","","55",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm24","qm","1","24","frc1402","frc408","","65","","frc1390","frc945","","100",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm25","qm","1","25","frc1029","frc1242","","0","","frc179","frc459","","100",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm26","qm","1","26","frc1251","frc386","","55","","frc168","frc186","","60",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm27","qm","1","27","frc147","frc801","","25","","frc1065","frc311","","130",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm28","qm","1","28","frc1497","frc710","","50","","frc1083","frc312","","80",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm29","qm","1","29","frc1341","frc79","","20","","frc582","frc59","","30",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm30","qm","1","30","frc233","frc762","","75","","frc1461","frc86","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm31","qm","1","31","frc1068","frc61","","10","","frc1368","frc665","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm32","qm","1","32","frc1062","frc874","","30","","frc180","frc588","","10",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm33","qm","1","33","frc1242","frc945","","45","","frc1144","frc267","","15",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm34","qm","1","34","frc1461","frc762","","65","","frc21","frc845","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm35","qm","1","35","frc1068","frc665","","25","","frc108","frc1402","","15",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm36","qm","1","36","frc168","frc801","","80","","frc1029","frc1390","","40",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm37","qm","1","37","frc1251","frc147","","20","","frc408","frc459","","25",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm38","qm","1","38","frc1083","frc179","","110","","frc311","frc386","","65",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm39","qm","1","39","frc1065","frc186","","15","","frc1497","frc59","","65",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm40","qm","1","40","frc312","frc710","","40","","frc79","frc86","","75",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm41","qm","1","41","frc1368","frc233","","90","","frc1341","frc582","","15",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm42","qm","1","42","frc1242","frc665","","10","","frc1062","frc1461","","30",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm43","qm","1","43","frc1068","frc180","","30","","frc762","frc845","","120",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm44","qm","1","44","frc61","frc874","","90","","frc801","frc945","","110",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm45","qm","1","45","frc311","frc588","","70","","frc1368","frc1390","","25",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm46","qm","1","46","frc1341","frc267","","65","","frc1144","frc1251","","70",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm47","qm","1","47","frc1402","frc59","","110","","frc179","frc21","","40",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm48","qm","1","48","frc186","frc459","","15","","frc108","frc168","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm49","qm","1","49","frc1029","frc86","","40","","frc1083","frc147","","55",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm50","qm","1","50","frc1497","frc79","","25","","frc386","frc408","","5",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm51","qm","1","51","frc233","frc582","","20","","frc1065","frc710","","30",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm52","qm","1","52","frc1068","frc1461","","30","","frc1341","frc312","","90",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm53","qm","1","53","frc1242","frc1368","","35","","frc665","frc762","","120",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm54","qm","1","54","frc588","frc845","","25","","frc61","frc945","","130",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm55","qm","1","55","frc168","frc86","","20","","frc311","frc874","","100",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm56","qm","1","56","frc1144","frc180","","40","","frc1402","frc801","","125",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm57","qm","1","57","frc1251","frc459","","70","","frc1062","frc21","","25",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm58","qm","1","58","frc1390","frc147","","15","","frc1497","frc267","","15",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm59","qm","1","59","frc108","frc1083","","35","","frc179","frc79","","40",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm60","qm","1","60","frc386","frc710","","35","","frc1029","frc59","","15",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm61","qm","1","61","frc186","frc312","","100","","frc1065","frc408","","20",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm62","qm","1","62","frc1242","frc582","","20","","frc1068","frc233","","125",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm63","qm","1","63","frc1062","frc945","","65","","frc1368","frc1461","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm64","qm","1","64","frc1341","frc762","","90","","frc61","frc665","","125",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm65","qm","1","65","frc168","frc180","","35","","frc588","frc86","","70",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm66","qm","1","66","frc108","frc874","","30","","frc1251","frc582","","50",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm67","qm","1","67","frc1402","frc267","","85","","frc233","frc845","","140",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm68","qm","1","68","frc1144","frc311","","70","","frc459","frc710","","30",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm69","qm","1","69","frc147","frc179","","50","","frc21","frc801","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm70","qm","1","70","frc1390","frc1497","","15","","frc1029","frc79","","25",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm71","qm","1","71","frc1065","frc59","","40","","frc1083","frc408","","55",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm72","qm","1","72","frc312","frc762","","85","","frc186","frc386","","80",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm73","qm","1","73","frc180","frc233","","80","","frc1068","frc1368","","50",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm74","qm","1","74","frc582","frc61","","120","","frc1242","frc1461","","20",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm75","qm","1","75","frc1341","frc665","","40","","frc267","frc945","","90",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm76","qm","1","76","frc1251","frc588","","10","","frc1402","frc86","","50",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm77","qm","1","77","frc1144","frc179","","90","","frc1062","frc168","","25",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm78","qm","1","78","frc108","frc459","","10","","frc710","frc874","","105",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm79","qm","1","79","frc1390","frc79","","20","","frc147","frc845","","10",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm80","qm","1","80","frc21","frc311","","100","","frc1029","frc186","","40",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm81","qm","1","81","frc1083","frc801","","90","","frc1497","frc408","","10",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm82","qm","1","82","frc386","frc59","","30","","frc1065","frc312","","55",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm83","qm","1","83","frc233","frc267","","95","","frc61","frc762","","85",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm84","qm","1","84","frc1251","frc945","","100","","frc1068","frc582","","10",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm85","qm","1","85","frc1368","frc180","","30","","frc1083","frc1497","","60",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm86","qm","1","86","frc1461","frc710","","15","","frc1065","frc386","","50",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm87","qm","1","87","frc1341","frc59","","10","","frc1242","frc1402","","15",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm88","qm","1","88","frc1062","frc665","","65","","frc1390","frc312","","70",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm89","qm","1","89","frc186","frc588","","15","","frc459","frc79","","95",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm90","qm","1","90","frc21","frc408","","25","","frc168","frc845","","25",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm91","qm","1","91","frc147","frc311","","125","","frc1144","frc874","","30",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm92","qm","1","92","frc1029","frc179","","50","","frc108","frc86","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm93","qm","1","93","frc1062","frc386","","75","","frc1341","frc801","","30",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm94","qm","1","94","frc1065","frc1497","","90","","frc1068","frc762","","70",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm95","qm","1","95","frc233","frc312","","55","","frc1083","frc1251","","50",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm96","qm","1","96","frc108","frc582","","65","","frc180","frc59","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm97","qm","1","97","frc1368","frc267","","30","","frc179","frc710","","130",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm98","qm","1","98","frc1461","frc61","","65","","frc1390","frc1402","","80",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm99","qm","1","99","frc588","frc874","","10","","frc186","frc665","","35",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm100","qm","1","100","frc21","frc79","","30","","frc311","frc945","","120",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm101","qm","1","101","frc459","frc86","","25","","frc408","frc845","","60",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm102","qm","1","102","frc1242","frc801","","35","","frc147","frc168","","100",""
"2004fl","Florida","2004-03-11","2004-03-13","2004fl_qm103","qm","1","103","frc1029","frc665","","80","","frc1065","frc1144","","30",""
