"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm22","qm","1","22","frc111","frc6","","42","","frc245","frc664","","20",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm23","qm","1","23","frc519","frc706","","10","","frc447","frc79","","46",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm24","qm","1","24","frc269","frc868","","47","","frc754","frc97","","29",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm25","qm","1","25","frc74","frc858","","23","","frc167","frc648","","25",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm26","qm","1","26","frc903","frc93","","32","","frc112","frc201","","30",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm27","qm","1","27","frc109","frc537","","29","","frc397","frc45","","26",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm28","qm","1","28","frc461","frc92","","13","","frc10","frc85","","24",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm29","qm","1","29","frc658","frc9","","41","","frc235","frc70","","0",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm30","qm","1","30","frc393","frc930","","30","","frc217","frc815","","30",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm31","qm","1","31","frc245","frc554","","33","","frc135","frc391","","37",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm32","qm","1","32","frc447","frc6","","22","","frc677","frc71","","30",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm33","qm","1","33","frc519","frc97","","36","","frc111","frc573","","44",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm34","qm","1","34","frc107","frc868","","39","","frc706","frc79","","42",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm35","qm","1","35","frc101","frc141","","10","","frc108","frc664","","53",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm36","qm","1","36","frc109","frc857","","29","","frc167","frc903","","43",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm37","qm","1","37","frc461","frc648","","44","","frc112","frc537","","22",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm38","qm","1","38","frc201","frc658","","10","","frc397","frc92","","20",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm39","qm","1","39","frc393","frc45","","49","","frc10","frc9","","38",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm40","qm","1","40","frc245","frc85","","22","","frc70","frc930","","11",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm41","qm","1","41","frc235","frc447","","21","","frc217","frc554","","27",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm42","qm","1","42","frc815","frc97","","21","","frc135","frc6","","34",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm43","qm","1","43","frc107","frc391","","33","","frc519","frc71","","32",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm44","qm","1","44","frc141","frc677","","20","","frc111","frc868","","38",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm45","qm","1","45","frc573","frc857","","16","","frc101","frc706","","53",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm46","qm","1","46","frc79","frc858","","23","","frc108","frc269","","43",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm47","qm","1","47","frc664","frc93","","37","","frc74","frc754","","22",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm48","qm","1","48","frc397","frc648","","10","","frc245","frc9","","30",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm49","qm","1","49","frc10","frc201","","33","","frc447","frc930","","28",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm50","qm","1","50","frc45","frc70","","50","","frc554","frc97","","31",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm51","qm","1","51","frc217","frc85","","32","","frc107","frc6","","51",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm52","qm","1","52","frc135","frc235","","37","","frc141","frc519","","10",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm53","qm","1","53","frc71","frc815","","33","","frc857","frc868","","20",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm54","qm","1","54","frc111","frc391","","36","","frc101","frc858","","23",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm55","qm","1","55","frc677","frc706","","36","","frc269","frc93","","39",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm56","qm","1","56","frc108","frc573","","31","","frc109","frc74","","21",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm57","qm","1","57","frc754","frc79","","26","","frc461","frc903","","34",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm58","qm","1","58","frc167","frc664","","30","","frc537","frc658","","32",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm59","qm","1","59","frc112","frc397","","20","","frc393","frc92","","10",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm60","qm","1","60","frc10","frc554","","35","","frc107","frc201","","42",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm61","qm","1","61","frc6","frc70","","40","","frc141","frc648","","26",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm62","qm","1","62","frc217","frc519","","49","","frc85","frc857","","10",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm63","qm","1","63","frc135","frc868","","40","","frc45","frc858","","34",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm64","qm","1","64","frc101","frc71","","21","","frc815","frc93","","44",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm65","qm","1","65","frc111","frc269","","38","","frc109","frc235","","37",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm66","qm","1","66","frc706","frc74","","16","","frc461","frc677","","32",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm67","qm","1","67","frc108","frc903","","33","","frc135","frc658","","15",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm68","qm","1","68","frc537","frc754","","30","","frc393","frc573","","32",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm69","qm","1","69","frc167","frc92","","21","","frc245","frc79","","31",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm70","qm","1","70","frc112","frc9","","32","","frc447","frc664","","20",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm71","qm","1","71","frc6","frc930","","20","","frc10","frc97","","34",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm72","qm","1","72","frc519","frc858","","47","","frc648","frc70","","42",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm73","qm","1","73","frc868","frc93","","27","","frc201","frc217","","18",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm74","qm","1","74","frc101","frc109","","39","","frc135","frc45","","27",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm75","qm","1","75","frc269","frc461","","38","","frc71","frc85","","25",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm76","qm","1","76","frc658","frc74","","34","","frc111","frc235","","48",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm77","qm","1","77","frc393","frc903","","10","","frc706","frc815","","21",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm78","qm","1","78","frc245","frc537","","10","","frc108","frc391","","50",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm79","qm","1","79","frc447","frc92","","20","","frc677","frc754","","0",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm80","qm","1","80","frc9","frc97","","30","","frc167","frc573","","29",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm81","qm","1","81","frc107","frc930","","44","","frc112","frc79","","42",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm82","qm","1","82","frc141","frc554","","39","","frc397","frc664","","35",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm83","qm","1","83","frc109","frc648","","32","","frc70","frc868","","33",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm84","qm","1","84","frc461","frc857","","44","","frc101","frc217","","13",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm85","qm","1","85","frc45","frc658","","38","","frc135","frc269","","58",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm86","qm","1","86","frc201","frc393","","33","","frc71","frc74","","37",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm87","qm","1","87","frc235","frc245","","11","","frc111","frc903","","40",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm88","qm","1","88","frc447","frc85","","40","","frc537","frc706","","33",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm89","qm","1","89","frc391","frc97","","24","","frc108","frc92","","39",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm90","qm","1","90","frc107","frc815","","14","","frc754","frc9","","38",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm91","qm","1","91","frc141","frc573","","40","","frc167","frc930","","26",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm92","qm","1","92","frc677","frc857","","39","","frc112","frc554","","38",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm93","qm","1","93","frc664","frc858","","10","","frc397","frc6","","28",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm94","qm","1","94","frc79","frc93","","40","","frc10","frc519","","20",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm95","qm","1","95","frc135","frc648","","43","","frc245","frc74","","30",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm96","qm","1","96","frc201","frc71","","28","","frc447","frc903","","36",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm97","qm","1","97","frc111","frc45","","46","","frc537","frc97","","31",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm98","qm","1","98","frc706","frc85","","37","","frc107","frc92","","50",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm99","qm","1","99","frc108","frc235","","31","","frc141","frc9","","24",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm100","qm","1","100","frc754","frc815","","29","","frc857","frc930","","34",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm101","qm","1","101","frc167","frc391","","27","","frc554","frc858","","36",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm102","qm","1","102","frc112","frc677","","30","","frc6","frc93","","17",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm103","qm","1","103","frc397","frc573","","0","","frc109","frc519","","27",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm104","qm","1","104","frc10","frc79","","43","","frc461","frc868","","27",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm105","qm","1","105","frc664","frc70","","17","","frc101","frc658","","27",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qm106","qm","1","106","frc217","frc677","","11","","frc269","frc393","","30",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qf1m1","qf","1","1","frc111","frc45","frc79","49","","frc461","frc70","frc868","20",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qf1m2","qf","1","2","frc111","frc45","frc79","48","","frc461","frc70","frc868","10",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qf2m1","qf","2","1","frc135","frc677","frc92","34","","frc167","frc648","frc903","0",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qf2m2","qf","2","2","frc135","frc677","frc92","34","","frc167","frc648","frc903","10",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qf3m1","qf","3","1","frc107","frc519","frc71","41","","frc554","frc85","frc858","10",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qf3m2","qf","3","2","frc107","frc519","frc71","40","","frc554","frc85","frc858","0",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qf4m1","qf","4","1","frc201","frc269","frc93","12","","frc235","frc573","frc930","11",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_qf4m2","qf","4","2","frc201","frc269","frc93","39","","frc235","frc573","frc930","21",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_sf1m1","sf","1","1","frc111","frc45","frc79","35","","frc135","frc677","frc92","30",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_sf1m2","sf","1","2","frc111","frc45","frc79","36","","frc135","frc677","frc92","10",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_sf2m1","sf","2","1","frc107","frc519","frc71","14","","frc201","frc269","frc93","30",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_sf2m2","sf","2","2","frc107","frc519","frc71","44","","frc201","frc269","frc93","10",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_sf2m3","sf","2","3","frc107","frc519","frc71","37","","frc201","frc269","frc93","0",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_f1m1","f","1","1","frc111","frc45","frc79","26","","frc107","frc519","frc71","36",""
"2002il","Motorola Midwest","2002-03-28","2002-03-30","2002il_f1m2","f","1","2","frc111","frc45","frc79","30","","frc107","frc519","frc71","30",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm1","qm","1","1","frc604","frc814","","10","","frc254","frc295","","28",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm2","qm","1","2","frc256","frc972","","26","","frc692","frc840","","30",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm3","qm","1","3","frc330","frc649","","42","","frc636","frc687","","30",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm4","qm","1","4","frc368","frc971","","23","","frc190","frc8","","43",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm5","qm","1","5","frc609","frc852","","40","","frc258","frc359","","27",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm6","qm","1","6","frc645","frc846","","20","","frc100","frc481","","22",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm7","qm","1","7","frc115","frc766","","32","","frc192","frc675","","23",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm8","qm","1","8","frc253","frc605","","24","","frc632","frc827","","32",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm9","qm","1","9","frc668","frc841","","30","","frc599","frc60","","38",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm10","qm","1","10","frc362","frc581","","50","","frc701","frc751","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm11","qm","1","11","frc114","frc376","","31","","frc409","frc524","","21",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm12","qm","1","12","frc255","frc298","","43","","frc831","frc973","","25",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm13","qm","1","13","frc604","frc692","","20","","frc480","frc687","","33",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm14","qm","1","14","frc636","frc972","","30","","frc190","frc814","","42",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm15","qm","1","15","frc649","frc8","","31","","frc256","frc258","","11",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm16","qm","1","16","frc359","frc971","","40","","frc330","frc481","","22",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm17","qm","1","17","frc100","frc852","","28","","frc192","frc368","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm18","qm","1","18","frc675","frc846","","36","","frc609","frc632","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm19","qm","1","19","frc766","frc827","","11","","frc60","frc645","","36",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm20","qm","1","20","frc599","frc605","","20","","frc115","frc751","","47",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm21","qm","1","21","frc701","frc841","","20","","frc253","frc524","","42",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm22","qm","1","22","frc362","frc409","","44","","frc668","frc973","","34",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm23","qm","1","23","frc114","frc831","","35","","frc480","frc581","","28",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm24","qm","1","24","frc255","frc295","","37","","frc254","frc376","","37",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm25","qm","1","25","frc481","frc8","","21","","frc298","frc840","","31",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm26","qm","1","26","frc192","frc359","","27","","frc649","frc814","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm27","qm","1","27","frc100","frc632","","30","","frc256","frc971","","34",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm28","qm","1","28","frc60","frc675","","46","","frc330","frc852","","26",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm29","qm","1","29","frc751","frc827","","20","","frc368","frc846","","41",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm30","qm","1","30","frc524","frc599","","30","","frc609","frc766","","21",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm31","qm","1","31","frc701","frc973","","38","","frc605","frc645","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm32","qm","1","32","frc409","frc480","","20","","frc115","frc841","","33",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm33","qm","1","33","frc254","frc831","","49","","frc253","frc362","","32",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm34","qm","1","34","frc295","frc840","","33","","frc114","frc668","","30",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm35","qm","1","35","frc687","frc692","","31","","frc255","frc581","","50",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm36","qm","1","36","frc190","frc636","","45","","frc376","frc604","","27",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm37","qm","1","37","frc258","frc60","","34","","frc298","frc972","","38",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm38","qm","1","38","frc751","frc814","","20","","frc675","frc971","","32",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm39","qm","1","39","frc256","frc524","","24","","frc827","frc852","","32",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm40","qm","1","40","frc330","frc973","","25","","frc599","frc846","","41",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm41","qm","1","41","frc368","frc480","","32","","frc701","frc766","","36",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm42","qm","1","42","frc254","frc609","","40","","frc409","frc605","","22",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm43","qm","1","43","frc645","frc840","","30","","frc831","frc841","","33",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm44","qm","1","44","frc115","frc687","","46","","frc295","frc362","","10",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm45","qm","1","45","frc190","frc253","","42","","frc114","frc692","","10",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm46","qm","1","46","frc258","frc668","","40","","frc255","frc636","","13",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm47","qm","1","47","frc481","frc581","","20","","frc604","frc8","","31",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm48","qm","1","48","frc192","frc376","","35","","frc359","frc972","","24",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm49","qm","1","49","frc298","frc632","","22","","frc100","frc649","","10",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm50","qm","1","50","frc814","frc852","","39","","frc480","frc599","","31",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm51","qm","1","51","frc256","frc846","","30","","frc254","frc701","","40",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm52","qm","1","52","frc330","frc766","","30","","frc409","frc840","","14",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm53","qm","1","53","frc368","frc605","","37","","frc687","frc831","","10",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm54","qm","1","54","frc609","frc841","","38","","frc190","frc295","","22",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm55","qm","1","55","frc362","frc645","","33","","frc258","frc692","","31",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm56","qm","1","56","frc114","frc115","","10","","frc481","frc636","","39",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm57","qm","1","57","frc253","frc255","","20","","frc192","frc8","","32",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm58","qm","1","58","frc604","frc668","","35","","frc359","frc632","","28",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm59","qm","1","59","frc581","frc972","","10","","frc100","frc60","","36",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm60","qm","1","60","frc376","frc649","","40","","frc675","frc751","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm61","qm","1","61","frc298","frc971","","28","","frc524","frc827","","30",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm62","qm","1","62","frc701","frc852","","20","","frc840","frc973","","39",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm63","qm","1","63","frc409","frc846","","23","","frc687","frc814","","26",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm64","qm","1","64","frc766","frc831","","22","","frc190","frc256","","33",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm65","qm","1","65","frc295","frc605","","30","","frc258","frc330","","61",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm66","qm","1","66","frc692","frc841","","30","","frc368","frc481","","36",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm67","qm","1","67","frc362","frc636","","33","","frc192","frc609","","40",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm68","qm","1","68","frc114","frc8","","30","","frc632","frc645","","32",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm69","qm","1","69","frc255","frc359","","28","","frc115","frc60","","39",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm70","qm","1","70","frc100","frc604","","21","","frc253","frc751","","0",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm71","qm","1","71","frc675","frc972","","32","","frc524","frc668","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm72","qm","1","72","frc649","frc827","","24","","frc581","frc973","","39",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm73","qm","1","73","frc599","frc971","","38","","frc376","frc480","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm74","qm","1","74","frc258","frc831","","26","","frc254","frc298","","50",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm75","qm","1","75","frc295","frc481","","33","","frc766","frc814","","30",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm76","qm","1","76","frc192","frc692","","23","","frc256","frc605","","10",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm77","qm","1","77","frc632","frc636","","31","","frc330","frc841","","12",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm78","qm","1","78","frc60","frc8","","36","","frc362","frc368","","29",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm79","qm","1","79","frc359","frc751","","31","","frc114","frc609","","21",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm80","qm","1","80","frc100","frc524","","40","","frc255","frc645","","39",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm81","qm","1","81","frc675","frc973","","30","","frc115","frc604","","29",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm82","qm","1","82","frc480","frc827","","20","","frc253","frc972","","27",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm83","qm","1","83","frc254","frc599","","48","","frc649","frc668","","34",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm84","qm","1","84","frc701","frc840","","35","","frc581","frc971","","28",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm85","qm","1","85","frc409","frc687","","24","","frc376","frc852","","49",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm86","qm","1","86","frc190","frc632","","23","","frc298","frc846","","33",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm87","qm","1","87","frc60","frc814","","55","","frc605","frc636","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm88","qm","1","88","frc256","frc751","","20","","frc8","frc841","","24",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm89","qm","1","89","frc330","frc524","","40","","frc359","frc362","","23",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm90","qm","1","90","frc368","frc973","","36","","frc100","frc114","","21",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm91","qm","1","91","frc480","frc609","","21","","frc255","frc675","","16",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm92","qm","1","92","frc254","frc645","","27","","frc604","frc827","","42",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm93","qm","1","93","frc115","frc840","","22","","frc599","frc972","","32",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm94","qm","1","94","frc253","frc687","","47","","frc649","frc701","","36",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm95","qm","1","95","frc190","frc668","","32","","frc409","frc971","","32",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm96","qm","1","96","frc258","frc581","","12","","frc831","frc852","","37",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm97","qm","1","97","frc376","frc481","","17","","frc295","frc846","","20",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm98","qm","1","98","frc192","frc298","","32","","frc692","frc766","","4",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm99","qm","1","99","frc814","frc841","","35","","frc359","frc973","","44",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm100","qm","1","100","frc256","frc362","","34","","frc100","frc480","","31",""
"2002sj","Silicon Valley","2002-03-28","2002-03-30","2002sj_qm101","qm","1","101","frc114","frc330","","10","","frc254","frc675","","23",""
