"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm20","qm","1","20","frc1049","frc914","","24","","frc1219","frc578","","85",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm21","qm","1","21","frc1146","frc772","","65","","frc1109","frc1229","","12",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm22","qm","1","22","frc188","frc912","","36","","frc776","frc781","","12",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm23","qm","1","23","frc235","frc849","","33","","frc1129","frc752","","36",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm24","qm","1","24","frc306","frc820","","66","","frc1114","frc854","","49",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm25","qm","1","25","frc48","frc808","","98","","frc314","frc771","","53",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm26","qm","1","26","frc714","frc783","","26","","frc639","frc758","","69",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm27","qm","1","27","frc1036","frc652","","72","","frc907","frc919","","37",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm28","qm","1","28","frc378","frc773","","54","","frc1088","frc917","","66",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm29","qm","1","29","frc1006","frc1063","","105","","frc1049","frc1141","","30",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm30","qm","1","30","frc610","frc913","","57","","frc1146","frc914","","16",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm31","qm","1","31","frc1009","frc886","","41","","frc772","frc912","","74",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm32","qm","1","32","frc1219","frc865","","37","","frc188","frc849","","104",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm33","qm","1","33","frc1109","frc578","","10","","frc235","frc820","","97",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm34","qm","1","34","frc1229","frc776","","7","","frc306","frc808","","116",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm35","qm","1","35","frc752","frc781","","20","","frc48","frc714","","70",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm36","qm","1","36","frc1129","frc854","","13","","frc1084","frc783","","61",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm37","qm","1","37","frc1232","frc771","","84","","frc1114","frc1221","","1",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm38","qm","1","38","frc1053","frc314","","8","","frc1075","frc843","","86",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm39","qm","1","39","frc1088","frc1112","","73","","frc913","frc917","","40",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm40","qm","1","40","frc1049","frc652","","3","","frc1009","frc1141","","103",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm41","qm","1","41","frc1146","frc378","","64","","frc1063","frc865","","14",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm42","qm","1","42","frc912","frc914","","28","","frc578","frc772","","86",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm43","qm","1","43","frc610","frc849","","9","","frc1229","frc188","","14",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm44","qm","1","44","frc820","frc886","","61","","frc235","frc752","","85",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm45","qm","1","45","frc1219","frc808","","44","","frc306","frc854","","106",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm46","qm","1","46","frc1109","frc714","","53","","frc48","frc771","","105",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm47","qm","1","47","frc776","frc783","","104","","frc1053","frc1084","","18",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm48","qm","1","48","frc1221","frc781","","67","","frc1112","frc1129","","43",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm49","qm","1","49","frc1114","frc843","","41","","frc1036","frc1232","","64",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm50","qm","1","50","frc1075","frc639","","14","","frc758","frc773","","60",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm51","qm","1","51","frc314","frc919","","41","","frc1006","frc907","","34",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm52","qm","1","52","frc772","frc865","","39","","frc1146","frc652","","1",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm53","qm","1","53","frc188","frc578","","55","","frc378","frc912","","38",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm54","qm","1","54","frc1229","frc235","","33","","frc849","frc914","","61",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm55","qm","1","55","frc306","frc752","","37","","frc610","frc820","","48",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm56","qm","1","56","frc48","frc854","","68","","frc808","frc886","","38",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm57","qm","1","57","frc1084","frc771","","58","","frc1219","frc714","","20",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm58","qm","1","58","frc1053","frc1129","","113","","frc1109","frc783","","18",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm59","qm","1","59","frc1112","frc1232","","14","","frc1221","frc776","","69",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm60","qm","1","60","frc1036","frc758","","46","","frc781","frc843","","155",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm61","qm","1","61","frc773","frc907","","67","","frc1114","frc639","","110",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm62","qm","1","62","frc1006","frc917","","5","","frc1075","frc913","","30",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm63","qm","1","63","frc1141","frc919","","41","","frc1088","frc314","","113",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm64","qm","1","64","frc1009","frc1063","","39","","frc1049","frc235","","88",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm65","qm","1","65","frc1229","frc820","","20","","frc306","frc652","","78",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm66","qm","1","66","frc752","frc808","","22","","frc378","frc48","","134",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm67","qm","1","67","frc1219","frc854","","20","","frc1084","frc914","","4",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm68","qm","1","68","frc771","frc783","","30","","frc1129","frc610","","39",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm69","qm","1","69","frc1053","frc1221","","135","","frc1232","frc886","","49",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm70","qm","1","70","frc1112","frc843","","39","","frc714","frc758","","9",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm71","qm","1","71","frc1036","frc639","","154","","frc1109","frc907","","6",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm72","qm","1","72","frc773","frc913","","110","","frc776","frc917","","21",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm73","qm","1","73","frc1006","frc1088","","64","","frc1141","frc781","","49",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm74","qm","1","74","frc1049","frc919","","56","","frc1063","frc1114","","24",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm75","qm","1","75","frc1146","frc772","","24","","frc1009","frc1075","","42",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm76","qm","1","76","frc865","frc912","","12","","frc188","frc314","","140",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm77","qm","1","77","frc578","frc849","","63","","frc1219","frc771","","43",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm78","qm","1","78","frc48","frc652","","13","","frc1053","frc783","","10",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm79","qm","1","79","frc1084","frc378","","67","","frc1112","frc1221","","8",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm80","qm","1","80","frc1129","frc914","","12","","frc1036","frc843","","62",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm81","qm","1","81","frc1232","frc610","","33","","frc639","frc773","","114",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm82","qm","1","82","frc758","frc886","","15","","frc1006","frc913","","82",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm83","qm","1","83","frc714","frc907","","27","","frc1088","frc919","","101",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm84","qm","1","84","frc1109","frc917","","6","","frc1049","frc772","","60",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm85","qm","1","85","frc1141","frc776","","150","","frc1146","frc865","","3",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm86","qm","1","86","frc1063","frc781","","14","","frc578","frc912","","95",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm87","qm","1","87","frc1009","frc1114","","32","","frc1229","frc849","","89",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm88","qm","1","88","frc1075","frc188","","27","","frc752","frc820","","77",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm89","qm","1","89","frc235","frc314","","47","","frc808","frc854","","56",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm90","qm","1","90","frc1112","frc306","","61","","frc1221","frc1232","","7",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm91","qm","1","91","frc1036","frc652","","21","","frc843","frc886","","3",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm92","qm","1","92","frc378","frc773","","160","","frc1129","frc907","","21",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm93","qm","1","93","frc1006","frc639","","51","","frc913","frc917","","24",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm94","qm","1","94","frc610","frc919","","63","","frc1088","frc1141","","86",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm95","qm","1","95","frc758","frc772","","64","","frc1049","frc1063","","3",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm96","qm","1","96","frc714","frc865","","30","","frc1009","frc1146","","52",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm97","qm","1","97","frc1109","frc578","","14","","frc188","frc912","","110",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm98","qm","1","98","frc776","frc849","","65","","frc1229","frc235","","110",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm99","qm","1","99","frc752","frc781","","60","","frc306","frc820","","142",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm100","qm","1","100","frc1114","frc48","","81","","frc771","frc854","","78",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm101","qm","1","101","frc1075","frc808","","106","","frc1084","frc1219","","9",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qm102","qm","1","102","frc1053","frc314","","12","","frc783","frc914","","13",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qf1m1","qf","1","1","frc1088","frc378","","92","","frc1114","frc771","","31",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qf1m2","qf","1","2","frc378","frc912","","0","","frc1114","frc772","","121",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qf2m1","qf","2","1","frc1006","frc48","","70","","frc1141","frc808","","35",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qf2m2","qf","2","2","frc48","frc776","","9","","frc235","frc808","","2",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qf3m1","qf","3","1","frc639","frc783","","34","","frc578","frc773","","14",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qf3m2","qf","3","2","frc314","frc783","","53","","frc1036","frc773","","17",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qf4m1","qf","4","1","frc1075","frc306","","6","","frc610","frc820","","37",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_qf4m2","qf","4","2","frc188","frc306","","64","","frc820","frc919","","1",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_sf1m1","sf","1","1","frc1088","frc378","","39","","frc639","frc783","","61",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_sf1m2","sf","1","2","frc1088","frc378","","90","","frc639","frc783","","49",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_sf2m1","sf","2","1","frc1006","frc48","","43","","frc188","frc306","","56",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_sf2m2","sf","2","2","frc1006","frc48","","55","","frc188","frc306","","2",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_f1m1","f","1","1","frc1088","frc378","","126","","frc188","frc306","","9",""
"2003on","Canadian","2003-03-27","2003-03-29","2003on_f1m2","f","1","2","frc1088","frc378","","82","","frc188","frc306","","42",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm1","qm","1","1","frc486","frc561","","13","","frc381","frc816","","61",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm2","qm","1","2","frc1113","frc125","","62","","frc145","frc341","","89",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm3","qm","1","3","frc300","frc709","","41","","frc1218","frc316","","76",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm4","qm","1","4","frc103","frc56","","2","","frc102","frc563","","112",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm5","qm","1","5","frc1143","frc433","","28","","frc222","frc87","","119",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm6","qm","1","6","frc444","frc487","","8","","frc104","frc708","","61",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm7","qm","1","7","frc230","frc522","","62","","frc272","frc398","","10",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm8","qm","1","8","frc383","frc422","","12","","frc304","frc618","","95",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm9","qm","1","9","frc224","frc365","","76","","frc122","frc204","","64",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm10","qm","1","10","frc321","frc834","","33","","frc528","frc651","","12",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm11","qm","1","11","frc357","frc694","","6","","frc484","frc96","","69",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm12","qm","1","12","frc381","frc561","","6","","frc341","frc618","","118",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm13","qm","1","13","frc1218","frc125","","86","","frc102","frc486","","31",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm14","qm","1","14","frc222","frc709","","49","","frc103","frc1113","","60",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm15","qm","1","15","frc433","frc528","","43","","frc300","frc816","","19",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm16","qm","1","16","frc357","frc708","","6","","frc204","frc321","","114",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm17","qm","1","17","frc56","frc694","","114","","frc145","frc444","","37",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm18","qm","1","18","frc1143","frc398","","5","","frc316","frc522","","59",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm19","qm","1","19","frc304","frc563","","12","","frc487","frc96","","46",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm20","qm","1","20","frc422","frc87","","72","","frc122","frc230","","45",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm21","qm","1","21","frc104","frc224","","32","","frc383","frc651","","39",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm22","qm","1","22","frc272","frc834","","6","","frc365","frc484","","85",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm23","qm","1","23","frc381","frc618","","3","","frc1218","frc486","","94",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm24","qm","1","24","frc561","frc96","","33","","frc1113","frc709","","11",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm25","qm","1","25","frc122","frc816","","58","","frc125","frc383","","32",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm26","qm","1","26","frc321","frc528","","70","","frc272","frc341","","48",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm27","qm","1","27","frc145","frc222","","97","","frc357","frc834","","57",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm28","qm","1","28","frc102","frc694","","6","","frc433","frc522","","34",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm29","qm","1","29","frc224","frc365","","42","","frc1143","frc708","","12",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm30","qm","1","30","frc103","frc487","","72","","frc300","frc56","","32",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm31","qm","1","31","frc230","frc563","","57","","frc204","frc398","","37",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm32","qm","1","32","frc444","frc87","","55","","frc304","frc651","","31",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm33","qm","1","33","frc104","frc316","","61","","frc422","frc484","","64",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm34","qm","1","34","frc1218","frc618","","57","","frc56","frc709","","59",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm35","qm","1","35","frc383","frc96","","97","","frc272","frc381","","14",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm36","qm","1","36","frc122","frc561","","59","","frc321","frc398","","35",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm37","qm","1","37","frc651","frc834","","54","","frc422","frc816","","26",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm38","qm","1","38","frc104","frc145","","43","","frc433","frc486","","61",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm39","qm","1","39","frc1113","frc444","","57","","frc528","frc708","","35",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm40","qm","1","40","frc316","frc694","","53","","frc125","frc222","","24",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm41","qm","1","41","frc224","frc300","","30","","frc102","frc341","","93",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm42","qm","1","42","frc204","frc487","","51","","frc357","frc365","","38",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm43","qm","1","43","frc304","frc563","","17","","frc103","frc522","","30",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm44","qm","1","44","frc1143","frc87","","53","","frc230","frc484","","39",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm45","qm","1","45","frc1218","frc56","","78","","frc272","frc96","","37",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm46","qm","1","46","frc321","frc341","","39","","frc422","frc618","","34",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm47","qm","1","47","frc122","frc383","","12","","frc433","frc651","","63",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm48","qm","1","48","frc1143","frc709","","32","","frc145","frc528","","6",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm49","qm","1","49","frc365","frc561","","12","","frc304","frc444","","52",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm50","qm","1","50","frc125","frc834","","72","","frc381","frc87","","4",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm51","qm","1","51","frc316","frc522","","20","","frc104","frc398","","73",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm52","qm","1","52","frc102","frc230","","62","","frc1113","frc816","","70",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm53","qm","1","53","frc224","frc486","","89","","frc357","frc694","","73",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm54","qm","1","54","frc487","frc708","","35","","frc103","frc300","","61",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm55","qm","1","55","frc222","frc563","","81","","frc204","frc484","","89",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm56","qm","1","56","frc56","frc96","","86","","frc321","frc422","","36",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm57","qm","1","57","frc1113","frc1218","","107","","frc122","frc651","","8",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm58","qm","1","58","frc341","frc528","","42","","frc272","frc304","","46",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm59","qm","1","59","frc300","frc709","","28","","frc381","frc383","","65",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm60","qm","1","60","frc204","frc561","","32","","frc618","frc708","","16",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm61","qm","1","61","frc398","frc834","","37","","frc222","frc357","","63",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm62","qm","1","62","frc1143","frc563","","6","","frc522","frc816","","114",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm63","qm","1","63","frc365","frc433","","81","","frc145","frc230","","16",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm64","qm","1","64","frc125","frc694","","45","","frc316","frc444","","35",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm65","qm","1","65","frc102","frc224","","16","","frc103","frc87","","76",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm66","qm","1","66","frc104","frc487","","80","","frc484","frc486","","32",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm67","qm","1","67","frc321","frc96","","32","","frc122","frc230","","33",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm68","qm","1","68","frc1113","frc272","","61","","frc528","frc56","","24",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm69","qm","1","69","frc1218","frc381","","32","","frc316","frc618","","58",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm70","qm","1","70","frc300","frc422","","65","","frc341","frc357","","17",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm71","qm","1","71","frc104","frc204","","31","","frc102","frc816","","47",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm72","qm","1","72","frc487","frc651","","55","","frc398","frc709","","30",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm73","qm","1","73","frc1143","frc561","","24","","frc103","frc304","","78",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm74","qm","1","74","frc145","frc486","","13","","frc433","frc834","","76",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm75","qm","1","75","frc383","frc444","","115","","frc563","frc708","","73",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm76","qm","1","76","frc125","frc365","","64","","frc222","frc87","","27",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm77","qm","1","77","frc224","frc522","","95","","frc484","frc694","","45",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm78","qm","1","78","frc230","frc321","","41","","frc1113","frc528","","30",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm79","qm","1","79","frc433","frc618","","76","","frc381","frc96","","68",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm80","qm","1","80","frc341","frc563","","45","","frc272","frc300","","57",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm81","qm","1","81","frc102","frc87","","32","","frc122","frc398","","45",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm82","qm","1","82","frc1218","frc522","","60","","frc204","frc694","","11",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm83","qm","1","83","frc304","frc56","","45","","frc365","frc651","","97",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm84","qm","1","84","frc316","frc422","","40","","frc1143","frc224","","43",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm85","qm","1","85","frc104","frc834","","33","","frc486","frc487","","95",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm86","qm","1","86","frc357","frc708","","43","","frc561","frc816","","42",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm87","qm","1","87","frc383","frc709","","57","","frc145","frc222","","31",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm88","qm","1","88","frc103","frc125","","66","","frc444","frc484","","43",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm89","qm","1","89","frc1113","frc230","","72","","frc381","frc618","","15",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm90","qm","1","90","frc300","frc486","","65","","frc321","frc341","","30",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm91","qm","1","91","frc398","frc433","","41","","frc561","frc694","","22",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm92","qm","1","92","frc102","frc145","","10","","frc365","frc528","","101",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm93","qm","1","93","frc444","frc563","","12","","frc1218","frc125","","65",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm94","qm","1","94","frc1143","frc709","","41","","frc56","frc96","","82",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm95","qm","1","95","frc103","frc87","","62","","frc272","frc422","","33",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm96","qm","1","96","frc487","frc522","","68","","frc122","frc304","","78",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm97","qm","1","97","frc816","frc834","","58","","frc204","frc316","","98",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm98","qm","1","98","frc104","frc357","","13","","frc222","frc651","","72",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qm99","qm","1","99","frc224","frc383","","80","","frc484","frc708","","59",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qf1m1","qf","1","1","frc224","frc487","","34","","frc433","frc618","","63",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qf1m2","qf","1","2","frc224","frc383","","39","","frc433","frc651","","35",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qf2m1","qf","2","1","frc102","frc103","","26","","frc222","frc87","","65",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qf2m2","qf","2","2","frc103","frc316","","3","","frc272","frc87","","150",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qf3m1","qf","3","1","frc484","frc56","","41","","frc204","frc486","","65",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qf3m2","qf","3","2","frc56","frc96","","39","","frc1218","frc204","","12",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qf4m1","qf","4","1","frc341","frc365","","2","","frc1113","frc694","","59",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_qf4m2","qf","4","2","frc365","frc522","","9","","frc1113","frc230","","59",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_sf1m1","sf","1","1","frc433","frc618","","49","","frc204","frc486","","49",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_sf1m2","sf","1","2","frc433","frc618","","16","","frc1218","frc486","","34",""
"2003pa","Philadelphia","2003-03-27","2003-03-29","2003pa_sf2m1","sf","2","1","frc222","frc87","","76","","frc1113","frc694","","47",""
