"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm42","qm","1","42","frc1153","frc1919","frc529","16","","frc1779","frc40","frc97","77",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm43","qm","1","43","frc1277","frc1733","frc1975","0","","frc1757","frc233","frc246","116",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm44","qm","1","44","frc1100","frc1761","frc549","59","","frc125","frc126","frc1973","27",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm45","qm","1","45","frc1152","frc1909","frc213","0","","frc1403","frc467","frc88","7",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm46","qm","1","46","frc157","frc1725","frc1916","40","","frc121","frc1511","frc1735","53",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm47","qm","1","47","frc1568","frc1919","frc1965","19","","frc1153","frc1592","frc1962","34",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm48","qm","1","48","frc1733","frc1779","frc578","20","","frc1277","frc1768","frc75","23",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm49","qm","1","49","frc126","frc1757","frc529","46","","frc1699","frc1973","frc1975","5",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm50","qm","1","50","frc125","frc571","frc97","16","","frc1685","frc233","frc839","31",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm51","qm","1","51","frc1686","frc1761","frc69","13","","frc1100","frc246","frc383","55",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm52","qm","1","52","frc1909","frc40","frc549","48","","frc1152","frc1153","frc1511","27",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm53","qm","1","53","frc157","frc1733","frc467","36","","frc1592","frc1962","frc213","32",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm54","qm","1","54","frc126","frc1568","frc1735","27","","frc1768","frc1975","frc88","39",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm55","qm","1","55","frc1277","frc1699","frc571","19","","frc121","frc1403","frc1919","47",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm56","qm","1","56","frc1685","frc1973","frc246","23","","frc529","frc69","frc839","14",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm57","qm","1","57","frc1100","frc578","frc97","57","","frc1686","frc1757","frc1916","0",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm58","qm","1","58","frc125","frc1725","frc75","14","","frc1761","frc1779","frc233","67",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm59","qm","1","59","frc1965","frc383","frc549","53","","frc1975","frc213","frc40","70",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm60","qm","1","60","frc1568","frc1909","frc571","7","","frc126","frc1277","frc1962","43",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm61","qm","1","61","frc1511","frc1685","frc467","50","","frc1919","frc246","frc88","44",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm62","qm","1","62","frc157","frc1757","frc69","48","","frc1100","frc1403","frc1699","34",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm63","qm","1","63","frc1686","frc1725","frc1733","0","","frc121","frc125","frc529","37",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm64","qm","1","64","frc1153","frc1735","frc578","33","","frc1768","frc383","frc839","22",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm65","qm","1","65","frc549","frc75","frc97","42","","frc1761","frc1916","frc1965","13",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm66","qm","1","66","frc1152","frc1592","frc1779","10","","frc1973","frc233","frc40","77",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm67","qm","1","67","frc157","frc1909","frc69","47","","frc126","frc1277","frc213","47",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm68","qm","1","68","frc1511","frc1757","frc1962","18","","frc1100","frc529","frc88","37",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm69","qm","1","69","frc1685","frc1725","frc1768","39","","frc1699","frc1919","frc383","21",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm70","qm","1","70","frc1686","frc467","frc75","23","","frc1153","frc571","frc578","31",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm71","qm","1","71","frc1403","frc1779","frc549","49","","frc1733","frc1735","frc839","15",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm72","qm","1","72","frc121","frc1975","frc97","41","","frc1568","frc233","frc246","30",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm73","qm","1","73","frc1277","frc1965","frc40","38","","frc1761","frc1973","frc467","7",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qm74","qm","1","74","frc125","frc1592","frc69","14","","frc1152","frc1768","frc1916","16",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qf1m1","qf","1","1","frc121","frc1568","frc233","69","","frc1100","frc1757","frc571","33",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qf1m2","qf","1","2","frc121","frc1568","frc233","99","","frc1100","frc1757","frc571","42",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qf2m1","qf","2","1","frc126","frc1592","frc1685","36","","frc157","frc246","frc383","19",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qf2m2","qf","2","2","frc126","frc1592","frc1685","41","","frc157","frc246","frc383","22",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qf3m1","qf","3","1","frc125","frc1511","frc549","38","","frc1725","frc578","frc97","68",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qf3m2","qf","3","2","frc125","frc1511","frc549","57","","frc1725","frc578","frc97","25",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qf3m3","qf","3","3","frc125","frc1511","frc549","47","","frc1725","frc578","frc97","61",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qf4m1","qf","4","1","frc213","frc40","frc69","81","","frc1403","frc467","frc88","41",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_qf4m2","qf","4","2","frc213","frc40","frc69","59","","frc1403","frc467","frc88","23",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_sf1m1","sf","1","1","frc121","frc1568","frc233","37","","frc126","frc1592","frc1685","41",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_sf1m2","sf","1","2","frc121","frc1568","frc233","88","","frc126","frc1592","frc1685","40",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_sf1m3","sf","1","3","frc121","frc1568","frc233","93","","frc126","frc1592","frc1685","26",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_sf2m1","sf","2","1","frc1725","frc578","frc97","43","","frc213","frc40","frc69","57",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_sf2m2","sf","2","2","frc1725","frc578","frc97","17","","frc213","frc40","frc69","54",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_f1m1","f","1","1","frc121","frc1568","frc233","75","","frc213","frc40","frc69","28",""
"2006ma","Boston","2006-03-23","2006-03-25","2006ma_f1m2","f","1","2","frc121","frc1568","frc233","99","","frc213","frc40","frc69","35",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm1","qm","1","1","frc1224","frc1340","frc806","9","","frc331","frc369","frc380","6",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm2","qm","1","2","frc1597","frc395","frc752","40","","frc1230","frc1594","frc375","30",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm3","qm","1","3","frc1772","frc333","frc694","22","","frc1862","frc1880","frc421","0",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm4","qm","1","4","frc1155","frc711","frc743","2","","frc1211","frc1396","frc348","36",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm5","qm","1","5","frc1520","frc1660","frc596","10","","frc334","frc640","frc759","20",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm6","qm","1","6","frc1237","frc1688","frc354","25","","frc331","frc380","frc806","5",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm7","qm","1","7","frc1224","frc1597","frc375","59","","frc1340","frc369","frc395","26",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm8","qm","1","8","frc1594","frc1862","frc421","29","","frc1230","frc1880","frc752","39",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm9","qm","1","9","frc1155","frc694","frc743","34","","frc1211","frc1772","frc333","10",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm10","qm","1","10","frc334","frc640","frc711","9","","frc1396","frc348","frc596","45",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm11","qm","1","11","frc1237","frc1520","frc759","11","","frc1660","frc1688","frc354","42",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm12","qm","1","12","frc1224","frc1597","frc331","0","","frc369","frc375","frc806","40",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm13","qm","1","13","frc1880","frc380","frc395","61","","frc1230","frc1340","frc1862","1",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm14","qm","1","14","frc1594","frc1772","frc743","29","","frc1211","frc421","frc752","17",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm15","qm","1","15","frc333","frc348","frc640","37","","frc1155","frc334","frc694","18",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm16","qm","1","16","frc1237","frc1396","frc759","14","","frc1688","frc596","frc711","1",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm17","qm","1","17","frc1520","frc1660","frc354","19","","frc369","frc375","frc806","47",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm18","qm","1","18","frc1224","frc1862","frc395","54","","frc1597","frc331","frc380","34",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm19","qm","1","19","frc1230","frc1340","frc743","29","","frc1772","frc421","frc752","28",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm20","qm","1","20","frc1211","frc1880","frc640","17","","frc1594","frc333","frc348","44",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm21","qm","1","21","frc1155","frc1688","frc334","5","","frc1396","frc694","frc759","30",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm22","qm","1","22","frc1237","frc1660","frc711","22","","frc1520","frc354","frc596","19",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm23","qm","1","23","frc1224","frc1862","frc806","27","","frc375","frc380","frc395","62",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm24","qm","1","24","frc1772","frc369","frc752","4","","frc1340","frc1597","frc331","19",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm25","qm","1","25","frc1880","frc640","frc743","11","","frc1230","frc1594","frc333","16",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm26","qm","1","26","frc1688","frc348","frc421","37","","frc1211","frc334","frc694","37",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm27","qm","1","27","frc1155","frc1396","frc1520","6","","frc1237","frc596","frc759","6",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm28","qm","1","28","frc1660","frc354","frc711","40","","frc1224","frc1862","frc375","31",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm29","qm","1","29","frc395","frc752","frc806","16","","frc1340","frc1772","frc331","9",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm30","qm","1","30","frc1230","frc333","frc369","26","","frc380","frc640","frc743","20",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm31","qm","1","31","frc1594","frc1597","frc334","25","","frc1211","frc1688","frc421","38",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm32","qm","1","32","frc1520","frc1880","frc694","14","","frc1237","frc1396","frc348","33",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm33","qm","1","33","frc1155","frc1660","frc596","35","","frc354","frc711","frc759","10",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm34","qm","1","34","frc1224","frc752","frc806","4","","frc1340","frc1862","frc395","22",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm35","qm","1","35","frc331","frc333","frc375","32","","frc1230","frc1772","frc380","15",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm36","qm","1","36","frc1597","frc334","frc743","17","","frc1594","frc1688","frc369","0",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm37","qm","1","37","frc1211","frc1520","frc640","7","","frc1396","frc1880","frc694","35",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm38","qm","1","38","frc1660","frc348","frc421","66","","frc1155","frc1237","frc711","17",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm39","qm","1","39","frc354","frc596","frc759","37","","frc395","frc752","frc806","39",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm40","qm","1","40","frc1224","frc1230","frc333","14","","frc1340","frc1772","frc331","6",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm41","qm","1","41","frc334","frc375","frc743","56","","frc1594","frc1862","frc369","31",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm42","qm","1","42","frc1520","frc1597","frc380","47","","frc1211","frc1688","frc640","14",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm43","qm","1","43","frc1396","frc1660","frc421","41","","frc1155","frc1237","frc1880","38",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm44","qm","1","44","frc354","frc596","frc694","12","","frc348","frc711","frc759","33",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm45","qm","1","45","frc1224","frc1230","frc1772","12","","frc333","frc752","frc806","22",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm46","qm","1","46","frc334","frc369","frc395","54","","frc1862","frc331","frc743","17",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm47","qm","1","47","frc1340","frc1520","frc1594","0","","frc1688","frc375","frc380","63",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm48","qm","1","48","frc1211","frc1597","frc1660","23","","frc1396","frc1880","frc640","27",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm49","qm","1","49","frc421","frc596","frc694","26","","frc1155","frc1237","frc354","23",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm50","qm","1","50","frc348","frc711","frc759","44","","frc1224","frc1230","frc1772","19",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm51","qm","1","51","frc333","frc334","frc395","23","","frc331","frc369","frc752","16",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm52","qm","1","52","frc1520","frc743","frc806","25","","frc1340","frc1688","frc1862","57",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm53","qm","1","53","frc1594","frc1660","frc380","33","","frc1396","frc1597","frc640","16",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm54","qm","1","54","frc1211","frc375","frc596","38","","frc1155","frc1880","frc421","47",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm55","qm","1","55","frc1237","frc694","frc711","30","","frc348","frc354","frc759","45",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm56","qm","1","56","frc1772","frc334","frc395","34","","frc1224","frc333","frc369","6",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm57","qm","1","57","frc1520","frc743","frc752","25","","frc1688","frc1862","frc331","19",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm58","qm","1","58","frc1340","frc1594","frc1660","26","","frc1230","frc1396","frc380","43",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm59","qm","1","59","frc1597","frc1880","frc596","25","","frc1155","frc375","frc806","29",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm60","qm","1","60","frc1211","frc694","frc711","25","","frc1237","frc421","frc640","18",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm61","qm","1","61","frc348","frc354","frc759","54","","frc1772","frc369","frc395","36",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm62","qm","1","62","frc1224","frc1520","frc334","8","","frc333","frc743","frc752","31",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm63","qm","1","63","frc1594","frc1660","frc331","17","","frc1396","frc1688","frc1862","26",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm64","qm","1","64","frc1340","frc1880","frc596","9","","frc1230","frc1597","frc806","16",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm65","qm","1","65","frc380","frc421","frc711","28","","frc1155","frc375","frc640","35",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qm66","qm","1","66","frc1211","frc348","frc354","50","","frc1237","frc694","frc759","26",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qf1m1","qf","1","1","frc1396","frc1520","frc348","24","","frc1597","frc369","frc380","43",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qf1m2","qf","1","2","frc1396","frc1520","frc348","27","","frc1597","frc369","frc380","55",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qf2m1","qf","2","1","frc1155","frc1660","frc806","23","","frc421","frc694","frc759","52",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qf2m2","qf","2","2","frc1155","frc1660","frc806","20","","frc421","frc694","frc759","53",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qf3m1","qf","3","1","frc1880","frc375","frc395","70","","frc1688","frc1862","frc354","26",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qf3m2","qf","3","2","frc1880","frc375","frc395","61","","frc1688","frc1862","frc354","13",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qf4m1","qf","4","1","frc1230","frc333","frc752","15","","frc1772","frc334","frc743","37",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_qf4m2","qf","4","2","frc1230","frc333","frc752","15","","frc1772","frc334","frc743","31",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_sf1m1","sf","1","1","frc1597","frc369","frc380","43","","frc421","frc694","frc759","31",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_sf1m2","sf","1","2","frc1597","frc369","frc380","0","","frc421","frc694","frc759","23",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_sf1m3","sf","1","3","frc1597","frc369","frc380","47","","frc421","frc694","frc759","49",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_sf2m1","sf","2","1","frc1880","frc375","frc395","64","","frc1772","frc334","frc743","14",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_sf2m2","sf","2","2","frc1880","frc375","frc395","50","","frc1772","frc334","frc743","29",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_f1m1","f","1","1","frc421","frc694","frc759","18","","frc1880","frc375","frc395","83",""
"2006ny","New York City","2006-03-23","2006-03-25","2006ny_f1m2","f","1","2","frc421","frc694","frc759","31","","frc1880","frc375","frc395","58",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm1","qm","1","1","frc1072","frc245","frc835","22","","frc1351","frc1458","frc568","62",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm2","qm","1","2","frc100","frc1726","frc955","37","","frc1696","frc766","frc852","33",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm3","qm","1","3","frc1323","frc1662","frc753","22","","frc1834","frc481","frc649","57",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm4","qm","1","4","frc1422","frc295","frc692","9","","frc114","frc1671","frc368","6",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm5","qm","1","5","frc115","frc1966","frc701","42","","frc1678","frc1960","frc1974","0",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm6","qm","1","6","frc1938","frc814","frc841","4","","frc1388","frc34","frc751","41",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm7","qm","1","7","frc1147","frc1318","frc956","22","","frc1351","frc1695","frc1696","28",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm8","qm","1","8","frc1834","frc568","frc852","31","","frc1072","frc1662","frc955","21",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm9","qm","1","9","frc1671","frc245","frc753","26","","frc114","frc1726","frc649","29",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm10","qm","1","10","frc115","frc1458","frc368","20","","frc1323","frc701","frc766","47",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm11","qm","1","11","frc1388","frc1422","frc1960","36","","frc100","frc481","frc835","24",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm12","qm","1","12","frc1147","frc1678","frc814","31","","frc1695","frc1938","frc295","10",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm13","qm","1","13","frc1318","frc1966","frc751","28","","frc1974","frc34","frc692","4",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm14","qm","1","14","frc841","frc955","frc956","27","","frc114","frc1351","frc1834","32",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm15","qm","1","15","frc568","frc701","frc753","30","","frc1696","frc1726","frc368","12",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm16","qm","1","16","frc115","frc1388","frc1662","20","","frc1422","frc245","frc766","49",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm17","qm","1","17","frc1072","frc1938","frc1960","32","","frc1147","frc1323","frc1671","19",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm18","qm","1","18","frc1695","frc34","frc835","44","","frc1974","frc649","frc852","41",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm19","qm","1","19","frc1678","frc751","frc956","54","","frc100","frc1458","frc692","38",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm20","qm","1","20","frc1966","frc481","frc814","9","","frc1318","frc295","frc841","34",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm21","qm","1","21","frc1388","frc1834","frc701","39","","frc114","frc1351","frc1726","42",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm22","qm","1","22","frc115","frc1938","frc568","19","","frc1422","frc753","frc955","9",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm23","qm","1","23","frc1147","frc34","frc766","47","","frc1662","frc1671","frc835","24",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm24","qm","1","24","frc1695","frc1960","frc751","9","","frc245","frc368","frc852","54",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm25","qm","1","25","frc1323","frc1966","frc956","12","","frc100","frc649","frc814","25",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm26","qm","1","26","frc1072","frc1318","frc1678","27","","frc1696","frc692","frc841","12",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm27","qm","1","27","frc1458","frc1974","frc481","21","","frc1726","frc295","frc955","42",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm28","qm","1","28","frc115","frc1351","frc34","65","","frc1388","frc1671","frc753","36",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm29","qm","1","29","frc1662","frc1695","frc701","8","","frc114","frc1938","frc751","14",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm30","qm","1","30","frc1147","frc1966","frc568","28","","frc100","frc1834","frc368","28",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm31","qm","1","31","frc1318","frc1960","frc649","17","","frc1072","frc766","frc814","27",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm32","qm","1","32","frc481","frc692","frc852","26","","frc1323","frc245","frc956","47",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm33","qm","1","33","frc1678","frc295","frc835","15","","frc1422","frc1458","frc1696","46",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm34","qm","1","34","frc1974","frc753","frc841","16","","frc1388","frc1695","frc955","30",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm35","qm","1","35","frc114","frc1966","frc34","7","","frc1147","frc115","frc568","42",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm36","qm","1","36","frc1318","frc1662","frc1726","63","","frc100","frc1351","frc1938","18",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm37","qm","1","37","frc692","frc701","frc814","30","","frc1671","frc1834","frc245","57",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm38","qm","1","38","frc1323","frc295","frc751","22","","frc1696","frc1960","frc835","52",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm39","qm","1","39","frc1458","frc841","frc852","47","","frc1422","frc368","frc649","36",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm40","qm","1","40","frc1678","frc481","frc766","38","","frc1072","frc1974","frc956","13",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm41","qm","1","41","frc1318","frc1388","frc568","63","","frc1662","frc1695","frc1726","6",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm42","qm","1","42","frc34","frc701","frc955","56","","frc100","frc245","frc814","15",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm43","qm","1","43","frc115","frc1834","frc295","34","","frc1323","frc1671","frc751","44",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm44","qm","1","44","frc114","frc1458","frc1960","32","","frc1147","frc753","frc852","2",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm45","qm","1","45","frc1351","frc1678","frc368","49","","frc1938","frc481","frc649","25",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm46","qm","1","46","frc692","frc766","frc835","41","","frc1696","frc1966","frc841","6",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm47","qm","1","47","frc1422","frc1974","frc956","10","","frc1072","frc1726","frc814","47",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm48","qm","1","48","frc100","frc115","frc1695","28","","frc1834","frc245","frc295","35",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm49","qm","1","49","frc1960","frc34","frc568","35","","frc114","frc1318","frc1458","35",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm50","qm","1","50","frc1323","frc1388","frc1678","20","","frc1147","frc368","frc955","31",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm51","qm","1","51","frc1671","frc1696","frc481","21","","frc1938","frc1966","frc852","50",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm52","qm","1","52","frc753","frc835","frc956","23","","frc1662","frc701","frc841","54",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm53","qm","1","53","frc1072","frc649","frc751","27","","frc1351","frc1422","frc692","33",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm54","qm","1","54","frc1974","frc568","frc766","32","","frc1960","frc245","frc295","42",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm55","qm","1","55","frc1678","frc1726","frc34","29","","frc1323","frc1695","frc1834","25",""
"2006sac","Sacramento","2006-03-23","2006-03-25","2006sac_qm56","qm","1","56","frc115","frc1696","frc814","36","","frc114","frc368","frc481","38",""
