"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","blue1","blue2","blue3","blue_score"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm40","qm","1","40","frc1230","frc1881","frc2895","32","frc1156","frc1211","frc1807","68"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm41","qm","1","41","frc380","frc555","frc759","34","frc2344","frc2573","frc2753","102"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm42","qm","1","42","frc1396","frc1880","frc395","54","frc1600","frc237","frc2681","57"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm43","qm","1","43","frc1635","frc2265","frc271","82","frc2579","frc3111","frc333","26"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm44","qm","1","44","frc1563","frc2070","frc358","36","frc1302","frc3053","frc369","46"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm45","qm","1","45","frc1520","frc1698","frc371","44","frc2285","frc335","frc56","70"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm46","qm","1","46","frc329","frc354","frc694","100","frc1340","frc334","frc555","32"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm47","qm","1","47","frc1881","frc2344","frc3112","48","frc1237","frc2577","frc2681","58"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm48","qm","1","48","frc1862","frc2573","frc41","64","frc1635","frc1660","frc1880","28"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm49","qm","1","49","frc1563","frc1600","frc2753","72","frc1155","frc1230","frc375","96"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm50","qm","1","50","frc1211","frc270","frc3111","30","frc2601","frc3053","frc527","44"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm51","qm","1","51","frc369","frc395","frc743","66","frc1257","frc2579","frc640","38"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm52","qm","1","52","frc1989","frc2265","frc263","32","frc1302","frc2895","frc2933","55"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm53","qm","1","53","frc1796","frc2205","frc380","22","frc1156","frc271","frc806","68"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm54","qm","1","54","frc1396","frc2070","frc2554","38","frc3004","frc3059","frc333","18"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm55","qm","1","55","frc1807","frc237","frc3017","60","frc358","frc421","frc759","0"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm56","qm","1","56","frc1862","frc2285","frc694","64","frc1237","frc3111","frc395","64"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm57","qm","1","57","frc2895","frc3053","frc640","32","frc2681","frc2753","frc375","86"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm58","qm","1","58","frc1155","frc2579","frc270","66","frc1156","frc1880","frc1989","26"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm59","qm","1","59","frc1211","frc1660","frc2344","70","frc1396","frc2205","frc369","50"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm60","qm","1","60","frc2265","frc329","frc527","36","frc1796","frc2070","frc421","42"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm61","qm","1","61","frc1600","frc3112","frc41","42","frc1807","frc371","frc555","76"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm62","qm","1","62","frc237","frc2601","frc335","90","frc3004","frc354","frc743","74"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm63","qm","1","63","frc2554","frc271","frc3017","68","frc1520","frc1563","frc2573","26"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm64","qm","1","64","frc263","frc3059","frc380","61","frc1257","frc1698","frc2577","38"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm65","qm","1","65","frc1230","frc56","frc759","66","frc1302","frc1340","frc333","48"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm66","qm","1","66","frc2933","frc334","frc358","40","frc1635","frc1881","frc806","46"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm67","qm","1","67","frc1396","frc1796","frc743","64","frc1862","frc1989","frc3053","16"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm68","qm","1","68","frc1156","frc1237","frc2573","42","frc3111","frc335","frc421","44"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm69","qm","1","69","frc1698","frc2070","frc694","52","frc237","frc271","frc2753","86"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm70","qm","1","70","frc3059","frc3112","frc640","28","frc1230","frc1660","frc2265","42"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm71","qm","1","71","frc1880","frc2285","frc2601","36","frc358","frc375","frc380","40"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm72","qm","1","72","frc1600","frc2205","frc354","56","frc1520","frc1881","frc263","46"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm73","qm","1","73","frc1155","frc1302","frc1635","50","frc2344","frc329","frc395","58"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm74","qm","1","74","frc2895","frc555","frc56","80","frc1563","frc2577","frc270","46"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm75","qm","1","75","frc1211","frc1257","frc2933","58","frc2554","frc41","frc759","36"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm76","qm","1","76","frc2681","frc3017","frc369","40","frc333","frc334","frc371","22"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qm77","qm","1","77","frc1340","frc2579","frc3004","20","frc1807","frc527","frc806","60"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qf1m1","qf","1","1","frc2753","frc375","frc555","94","frc1230","frc1302","frc421","56"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qf1m2","qf","1","2","frc2753","frc375","frc555","54","frc1230","frc1302","frc421","46"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qf2m1","qf","2","1","frc1796","frc1807","frc56","88","frc237","frc271","frc369","42"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qf2m2","qf","2","2","frc1796","frc1807","frc56","88","frc237","frc271","frc354","24"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qf3m1","qf","3","1","frc1155","frc2344","frc743","96","frc1156","frc2554","frc335","16"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qf3m2","qf","3","2","frc1155","frc2344","frc743","46","frc1156","frc2554","frc335","50"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qf3m3","qf","3","3","frc1155","frc2344","frc743","54","frc1156","frc2554","frc335","48"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qf4m1","qf","4","1","frc1396","frc1660","frc41","44","frc3111","frc395","frc694","124"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_qf4m2","qf","4","2","frc1396","frc1660","frc41","37","frc3111","frc395","frc694","82"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_sf1m1","sf","1","1","frc2753","frc375","frc555","62","frc1796","frc1807","frc56","102"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_sf1m2","sf","1","2","frc2753","frc375","frc555","64","frc1796","frc1807","frc56","68"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_sf2m1","sf","2","1","frc1155","frc2344","frc743","64","frc3111","frc395","frc694","56"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_sf2m2","sf","2","2","frc1155","frc2344","frc743","60","frc3111","frc395","frc694","40"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_f1m1","f","1","1","frc1796","frc1807","frc56","68","frc1155","frc2344","frc743","66"
"2009ny","New York City","2009-03-06","2009-03-08","2009ny_f1m2","f","1","2","frc1796","frc1807","frc56","74","frc1155","frc2344","frc743","60"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm1","qm","1","1","frc1148","frc1702","frc687","30","frc2658","frc3001","frc995","40"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm2","qm","1","2","frc1160","frc2272","frc2576","0","frc1197","frc1388","frc295","78"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm3","qm","1","3","frc1047","frc1438","frc580","58","frc2174","frc2496","frc973","30"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm4","qm","1","4","frc1671","frc207","frc2919","22","frc1323","frc3020","frc589","46"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm5","qm","1","5","frc1692","frc1759","frc867","0","frc1452","frc1661","frc3027","48"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm6","qm","1","6","frc1515","frc1836","frc981","38","frc1860","frc2404","frc294","102"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm7","qm","1","7","frc1644","frc1717","frc691","56","frc1382","frc2584","frc702","22"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm8","qm","1","8","frc1726","frc2429","frc2659","79","frc362","frc399","frc696","40"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm9","qm","1","9","frc1070","frc4","frc599","30","frc597","frc848","frc980","109"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm10","qm","1","10","frc2637","frc330","frc606","50","frc1138","frc1682","frc3120","44"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm11","qm","1","11","frc2496","frc589","frc687","10","frc1515","frc2576","frc3020","0"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm12","qm","1","12","frc1692","frc2919","frc995","0","frc1047","frc1836","frc2584","44"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm13","qm","1","13","frc2404","frc399","frc973","112","frc2272","frc3001","frc702","40"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm14","qm","1","14","frc1452","frc848","frc981","28","frc1148","frc1644","frc2659","44"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm15","qm","1","15","frc2637","frc580","frc597","42","frc1671","frc1759","frc1860","38"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm16","qm","1","16","frc1160","frc1702","frc294","60","frc1717","frc3120","frc362","46"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm17","qm","1","17","frc1682","frc295","frc980","36","frc1382","frc1438","frc1726","73"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm18","qm","1","18","frc1138","frc1197","frc599","30","frc1661","frc207","frc2429","68"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm19","qm","1","19","frc1070","frc1323","frc867","12","frc2658","frc606","frc691","39"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm20","qm","1","20","frc1388","frc2174","frc3027","54","frc330","frc4","frc696","52"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm21","qm","1","21","frc1644","frc1860","frc399","108","frc1692","frc1702","frc589","10"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm22","qm","1","22","frc1515","frc597","frc702","78","frc1682","frc1726","frc981","54"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm23","qm","1","23","frc1382","frc1452","frc3120","63","frc1197","frc1836","frc2496","26"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm24","qm","1","24","frc2576","frc2658","frc2919","10","frc2637","frc2659","frc973","44"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm25","qm","1","25","frc1759","frc2174","frc362","46","frc1138","frc295","frc687","52"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm26","qm","1","26","frc1148","frc2429","frc2584","42","frc1070","frc1388","frc1661","78"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm27","qm","1","27","frc207","frc330","frc867","50","frc294","frc580","frc980","16"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm28","qm","1","28","frc2404","frc696","frc995","35","frc1323","frc691","frc848","71"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm29","qm","1","29","frc1047","frc3001","frc3027","46","frc1160","frc1671","frc599","48"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm30","qm","1","30","frc1438","frc2272","frc606","6","frc1717","frc3020","frc4","88"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm31","qm","1","31","frc1388","frc1726","frc362","64","frc1860","frc2919","frc3120","30"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm32","qm","1","32","frc2174","frc2584","frc2658","58","frc2576","frc399","frc981","80"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm33","qm","1","33","frc1138","frc2496","frc848","66","frc1692","frc294","frc295","48"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm34","qm","1","34","frc1160","frc2429","frc597","48","frc1644","frc1836","frc867","22"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm35","qm","1","35","frc3001","frc3020","frc691","42","frc1452","frc2637","frc4","10"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm36","qm","1","36","frc1661","frc1702","frc2404","44","frc1047","frc330","frc589","68"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm37","qm","1","37","frc1197","frc1717","frc980","74","frc1515","frc1671","frc2659","36"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm38","qm","1","38","frc1382","frc696","frc973","85","frc1148","frc1759","frc606","47"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm39","qm","1","39","frc1070","frc1438","frc3027","12","frc207","frc702","frc995","71"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm40","qm","1","40","frc1682","frc2272","frc687","61","frc1323","frc580","frc599","42"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm41","qm","1","41","frc1452","frc2496","frc2658","36","frc1388","frc330","frc597","64"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm42","qm","1","42","frc1692","frc2404","frc3020","35","frc1717","frc2174","frc2429","80"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm43","qm","1","43","frc1671","frc2576","frc606","24","frc1702","frc1726","frc848","40"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm44","qm","1","44","frc1047","frc1070","frc2637","69","frc1382","frc362","frc867","60"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm45","qm","1","45","frc1836","frc599","frc691","44","frc1438","frc1759","frc399","86"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm46","qm","1","46","frc1197","frc294","frc589","44","frc1148","frc1682","frc3027","51"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm47","qm","1","47","frc207","frc2659","frc295","73","frc1860","frc2584","frc3001","34"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm48","qm","1","48","frc1138","frc1515","frc1644","65","frc1323","frc4","frc973","40"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm49","qm","1","49","frc2919","frc696","frc702","16","frc1160","frc580","frc687","70"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm50","qm","1","50","frc1661","frc3120","frc981","38","frc2272","frc980","frc995","40"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm51","qm","1","51","frc1047","frc1759","frc2658","60","frc2429","frc294","frc606","60"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm52","qm","1","52","frc1382","frc1702","frc2659","61","frc1388","frc3020","frc599","70"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm53","qm","1","53","frc1323","frc3001","frc597","76","frc1692","frc2576","frc362","17"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm54","qm","1","54","frc1197","frc687","frc867","50","frc2404","frc2584","frc4","54"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm55","qm","1","55","frc1671","frc2496","frc995","20","frc1682","frc399","frc702","80"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm56","qm","1","56","frc1644","frc1661","frc980","61","frc2174","frc2637","frc2919","42"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm57","qm","1","57","frc1726","frc580","frc973","64","frc1717","frc1836","frc3027","48"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm58","qm","1","58","frc1452","frc2272","frc589","30","frc1070","frc1138","frc696","32"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm59","qm","1","59","frc1860","frc330","frc981","36","frc1160","frc1438","frc848","68"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm60","qm","1","60","frc1148","frc207","frc691","61","frc1515","frc295","frc3120","56"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm61","qm","1","61","frc1047","frc3020","frc980","42","frc1197","frc399","frc597","98"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm62","qm","1","62","frc362","frc4","frc702","64","frc1661","frc1836","frc2658","28"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm63","qm","1","63","frc294","frc599","frc995","40","frc1644","frc2576","frc696","50"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm64","qm","1","64","frc1682","frc1717","frc973","84","frc1070","frc1452","frc1860","38"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm65","qm","1","65","frc1515","frc2429","frc3001","42","frc1382","frc2272","frc2919","30"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm66","qm","1","66","frc1138","frc1148","frc1388","66","frc1438","frc1671","frc867","34"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm67","qm","1","67","frc1160","frc2174","frc2404","42","frc207","frc2496","frc606","76"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm68","qm","1","68","frc1692","frc1726","frc330","58","frc2659","frc687","frc691","48"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm69","qm","1","69","frc3120","frc589","frc848","42","frc1759","frc2584","frc580","60"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qm70","qm","1","70","frc1323","frc3027","frc981","18","frc1702","frc2637","frc295","62"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qf1m1","qf","1","1","frc1388","frc1671","frc399","76","frc1160","frc696","frc848","48"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qf1m2","qf","1","2","frc1388","frc1671","frc399","94","frc1160","frc696","frc848","81"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qf2m1","qf","2","1","frc1382","frc1644","frc1860","34","frc207","frc2659","frc973","76"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qf2m2","qf","2","2","frc1382","frc1644","frc1860","52","frc207","frc2659","frc973","90"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qf3m1","qf","3","1","frc1717","frc294","frc597","86","frc1515","frc580","frc691","30"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qf3m2","qf","3","2","frc1717","frc294","frc597","102","frc1515","frc580","frc691","34"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qf4m1","qf","4","1","frc1726","frc330","frc980","74","frc1047","frc1138","frc2429","26"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_qf4m2","qf","4","2","frc1726","frc330","frc980","70","frc1047","frc1138","frc2429","52"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_sf1m1","sf","1","1","frc1388","frc1671","frc399","52","frc207","frc2659","frc973","52"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_sf1m2","sf","1","2","frc1388","frc1671","frc399","78","frc207","frc2659","frc973","80"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_sf1m3","sf","1","3","frc1388","frc1671","frc399","88","frc207","frc2659","frc973","98"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_sf2m1","sf","2","1","frc1717","frc294","frc597","58","frc1726","frc330","frc980","54"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_sf2m2","sf","2","2","frc1717","frc294","frc597","64","frc1726","frc330","frc980","54"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_f1m1","f","1","1","frc207","frc2659","frc973","58","frc1717","frc294","frc597","56"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_f1m2","f","1","2","frc207","frc2659","frc973","58","frc1717","frc294","frc597","70"
"2009ca","Los Angeles","2009-03-12","2009-03-14","2009ca_f1m3","f","1","3","frc207","frc2659","frc973","68","frc1717","frc294","frc597","64"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm1","qm","1","1","frc148","frc2848","frc660","96","frc2864","frc3106","frc476","26"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm2","qm","1","2","frc1742","frc2743","frc2841","74","frc1561","frc2789","frc2995","18"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm3","qm","1","3","frc2947","frc2982","frc418","40","frc2424","frc3037","frc647","52"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm4","qm","1","4","frc1817","frc2585","frc3005","46","frc2461","frc2735","frc2965","52"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm5","qm","1","5","frc1296","frc1642","frc2721","26","frc2469","frc2953","frc704","60"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm6","qm","1","6","frc2352","frc2391","frc2468","44","frc2283","frc2787","frc935","76"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm7","qm","1","7","frc1745","frc2897","frc2948","8","frc2354","frc2985","frc31","54"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm8","qm","1","8","frc2747","frc3043","frc437","76","frc2805","frc2943","frc932","60"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm9","qm","1","9","frc1158","frc2995","frc3106","64","frc2424","frc2469","frc2950","56"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm10","qm","1","10","frc2721","frc2965","frc3005","34","frc1296","frc148","frc935","80"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm11","qm","1","11","frc1561","frc2735","frc2985","57","frc2787","frc2789","frc647","36"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm12","qm","1","12","frc1642","frc2354","frc2948","28","frc2391","frc2841","frc932","69"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm13","qm","1","13","frc1158","frc2468","frc2943","74","frc1745","frc2461","frc2982","50"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm14","qm","1","14","frc1742","frc2848","frc476","63","frc2352","frc2950","frc418","36"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm15","qm","1","15","frc2947","frc3043","frc31","53","frc2585","frc437","frc704","82"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm16","qm","1","16","frc2747","frc2953","frc3037","34","frc1817","frc2897","frc660","0"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm17","qm","1","17","frc2743","frc2805","frc2982","34","frc1296","frc2283","frc2864","44"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm18","qm","1","18","frc1158","frc2461","frc935","76","frc2841","frc2848","frc2985","43"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm19","qm","1","19","frc2965","frc437","frc476","42","frc1642","frc2735","frc2787","38"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm20","qm","1","20","frc2468","frc2947","frc3005","32","frc1817","frc2789","frc2948","0"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm21","qm","1","21","frc2352","frc2469","frc2864","42","frc2354","frc2391","frc2747","52"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm22","qm","1","22","frc1745","frc2721","frc704","45","frc1742","frc647","frc932","43"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm23","qm","1","23","frc148","frc2995","frc3037","66","frc2283","frc2585","frc2943","58"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm24","qm","1","24","frc2424","frc2805","frc660","57","frc2743","frc2950","frc31","0"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm25","qm","1","25","frc1561","frc2897","frc2953","40","frc3043","frc3106","frc418","32"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm26","qm","1","26","frc2354","frc2461","frc704","70","frc2789","frc2965","frc2982","24"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm27","qm","1","27","frc2469","frc2787","frc932","34","frc148","frc1742","frc1817","78"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm28","qm","1","28","frc2721","frc2747","frc476","44","frc2841","frc2995","frc3005","36"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm29","qm","1","29","frc2352","frc2943","frc2947","34","frc1561","frc2743","frc3106","44"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm30","qm","1","30","frc2805","frc2950","frc647","34","frc1642","frc2468","frc2897","85"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm31","qm","1","31","frc1296","frc2948","frc3043","24","frc2735","frc2848","frc3037","50"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm32","qm","1","32","frc2585","frc660","frc935","28","frc1745","frc2424","frc418","92"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm33","qm","1","33","frc2953","frc31","frc437","40","frc1158","frc2391","frc2864","54"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm34","qm","1","34","frc2950","frc2965","frc2985","0","frc2283","frc2747","frc2947","32"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm35","qm","1","35","frc2897","frc2982","frc932","18","frc2469","frc2735","frc2743","96"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm36","qm","1","36","frc2841","frc3037","frc660","28","frc2352","frc2805","frc704","78"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm37","qm","1","37","frc1642","frc2424","frc2585","56","frc1561","frc2721","frc2848","46"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm38","qm","1","38","frc1817","frc2787","frc3106","38","frc1158","frc1296","frc1745","104"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm39","qm","1","39","frc2789","frc2943","frc476","24","frc2948","frc2953","frc935","34"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm40","qm","1","40","frc2354","frc2995","frc418","52","frc2468","frc2985","frc437","45"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm41","qm","1","41","frc2283","frc3005","frc647","28","frc1742","frc2864","frc3043","54"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm42","qm","1","42","frc148","frc2461","frc2950","16","frc1296","frc2391","frc31","70"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm43","qm","1","43","frc1745","frc2841","frc935","50","frc2735","frc2897","frc2947","24"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm44","qm","1","44","frc1817","frc2985","frc704","44","frc2585","frc2743","frc476","48"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm45","qm","1","45","frc2789","frc2848","frc437","36","frc2469","frc2982","frc660","75"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm46","qm","1","46","frc2352","frc2461","frc647","61","frc2953","frc2995","frc932","34"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm47","qm","1","47","frc1158","frc1561","frc2805","76","frc148","frc2354","frc3005","32"
"2009da","Dallas","2009-03-12","2009-03-14","2009da_qm48","qm","1","48","frc2787","frc2864","frc31","38","frc2721","frc2943","frc3037","52"
