"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm100","qm","1","100","red","frc192","frc57","","frc842","frc968",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm101","qm","1","101","blue","frc1011","frc64","","frc207","frc812",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm102","qm","1","102","blue","frc222","frc294","","frc1212","frc624",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf1m1","qf","1","1","blue","frc234","frc698","","frc460","frc968",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf1m2","qf","1","2","red","frc207","frc234","","frc606","frc968",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf2m1","qf","2","1","red","frc60","frc68","","frc192","frc330",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf2m2","qf","2","2","blue","frc1011","frc68","","frc192","frc989",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf3m1","qf","3","1","red","frc980","frc991","","frc1212","frc624",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf3m2","qf","3","2","red","frc1223","frc980","","frc57","frc624",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf4m1","qf","4","1","red","frc696","frc987","","frc80","frc898",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf4m2","qf","4","2","red","frc222","frc696","","frc812","frc898",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_sf1m1","sf","1","1","red","frc460","frc968","","frc980","frc991",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_sf1m2","sf","1","2","red","frc606","frc968","","frc1223","frc980",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_sf2m1","sf","2","1","blue","frc192","frc330","","frc222","frc696",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_sf2m2","sf","2","2","red","frc192","frc989","","frc696","frc987",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_f1m1","f","1","1","blue","frc460","frc968","","frc192","frc330",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_f1m2","f","1","2","red","frc606","frc968","","frc192","frc989",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm1","qm","1","1","blue","frc1071","frc782","","frc839","frc870",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm2","qm","1","2","blue","frc521","frc663","","frc126","frc178",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm3","qm","1","3","blue","frc195","frc809","","frc571","frc999",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm4","qm","1","4","red","frc1059","frc96","","frc19","frc230",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm5","qm","1","5","red","frc173","frc296","","frc177","frc181",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm6","qm","1","6","blue","frc250","frc558","","frc287","frc38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm7","qm","1","7","red","frc176","frc229","","frc166","frc491",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm8","qm","1","8","blue","frc157","frc228","","frc155","frc175",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm9","qm","1","9","blue","frc1124","frc905","","frc236","frc716",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm10","qm","1","10","blue","frc1100","frc209","","frc1071","frc870",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm11","qm","1","11","blue","frc178","frc287","","frc571","frc663",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm12","qm","1","12","red","frc195","frc782","","frc166","frc19",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm13","qm","1","13","blue","frc155","frc521","","frc1124","frc96",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm14","qm","1","14","blue","frc177","frc839","","frc173","frc809",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm15","qm","1","15","red","frc228","frc716","","frc209","frc38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm16","qm","1","16","red","frc126","frc905","","frc1059","frc558",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm17","qm","1","17","blue","frc491","frc999","","frc1100","frc296",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm18","qm","1","18","red","frc175","frc176","","frc230","frc250",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm19","qm","1","19","red","frc157","frc236","","frc181","frc229",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm20","qm","1","20","blue","frc126","frc228","","frc287","frc870",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm21","qm","1","21","red","frc195","frc558","","frc155","frc663",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm22","qm","1","22","red","frc1071","frc839","","frc19","frc491",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm23","qm","1","23","red","frc296","frc716","","frc176","frc96",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm24","qm","1","24","red","frc230","frc571","","frc181","frc905",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm25","qm","1","25","blue","frc157","frc178","","frc809","frc999",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm26","qm","1","26","red","frc166","frc250","","frc1124","frc38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm27","qm","1","27","red","frc175","frc782","","frc1059","frc229",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm28","qm","1","28","red","frc1100","frc173","","frc236","frc521",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm29","qm","1","29","blue","frc177","frc209","","frc176","frc905",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm30","qm","1","30","blue","frc228","frc809","","frc166","frc287",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm31","qm","1","31","red","frc126","frc155","","frc491","frc558",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm32","qm","1","32","red","frc1071","frc96","","frc181","frc38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm33","qm","1","33","red","frc173","frc716","","frc195","frc521",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm34","qm","1","34","red","frc209","frc229","","frc1100","frc999",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm35","qm","1","35","red","frc175","frc870","","frc1124","frc571",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm36","qm","1","36","blue","frc178","frc839","","frc1059","frc250",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm37","qm","1","37","blue","frc177","frc296","","frc230","frc663",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm38","qm","1","38","red","frc236","frc782","","frc157","frc19",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm39","qm","1","39","blue","frc229","frc716","","frc176","frc870",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm40","qm","1","40","red","frc1124","frc228","","frc126","frc905",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm41","qm","1","41","red","frc1071","frc287","","frc173","frc839",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm42","qm","1","42","blue","frc491","frc663","","frc209","frc230",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm43","qm","1","43","red","frc166","frc296","","frc236","frc809",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm44","qm","1","44","red","frc175","frc19","","frc195","frc38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm45","qm","1","45","blue","frc178","frc250","","frc157","frc999",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm46","qm","1","46","","frc558","frc571","","frc177","frc181",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm47","qm","1","47","blue","frc155","frc521","","frc1059","frc782",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm48","qm","1","48","blue","frc1100","frc96","","frc230","frc236",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm49","qm","1","49","blue","frc176","frc38","","frc250","frc716",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm50","qm","1","50","red","frc1124","frc229","","frc839","frc905",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm51","qm","1","51","red","frc209","frc228","","frc177","frc999",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm52","qm","1","52","blue","frc287","frc809","","frc155","frc782",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm53","qm","1","53","red","frc571","frc96","","frc663","frc870",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm54","qm","1","54","blue","frc166","frc195","","frc157","frc521",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm55","qm","1","55","blue","frc1071","frc175","","frc1100","frc181",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm56","qm","1","56","red","frc126","frc491","","frc178","frc296",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm57","qm","1","57","blue","frc1059","frc558","","frc173","frc19",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm58","qm","1","58","blue","frc809","frc96","","frc195","frc230",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm59","qm","1","59","red","frc176","frc521","","frc229","frc236",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm60","qm","1","60","blue","frc228","frc716","","frc175","frc287",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm61","qm","1","61","red","frc296","frc571","","frc178","frc905",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm62","qm","1","62","red","frc173","frc38","","frc250","frc558",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm63","qm","1","63","blue","frc166","frc491","","frc177","frc782",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm64","qm","1","64","red","frc181","frc870","","frc1071","frc19",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm65","qm","1","65","red","frc126","frc839","","frc1124","frc999",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm66","qm","1","66","blue","frc155","frc157","","frc1059","frc1100",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm67","qm","1","67","blue","frc209","frc663","","frc178","frc250",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm68","qm","1","68","red","frc177","frc809","","frc1071","frc230",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm69","qm","1","69","blue","frc181","frc229","","frc176","frc96",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm70","qm","1","70","blue","frc287","frc905","","frc558","frc716",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm71","qm","1","71","red","frc157","frc999","","frc195","frc296",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm72","qm","1","72","blue","frc1100","frc521","","frc126","frc209",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm73","qm","1","73","red","frc38","frc782","","frc19","frc663",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm74","qm","1","74","blue","frc155","frc491","","frc1124","frc228",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm75","qm","1","75","red","frc236","frc571","","frc173","frc870",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm76","qm","1","76","red","frc166","frc839","","frc1059","frc175",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm77","qm","1","77","blue","frc1100","frc999","","frc178","frc782",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm78","qm","1","78","blue","frc491","frc809","","frc19","frc229",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm79","qm","1","79","blue","frc230","frc250","","frc157","frc905",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm80","qm","1","80","red","frc173","frc870","","frc1071","frc96",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm81","qm","1","81","blue","frc521","frc571","","frc175","frc177",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm82","qm","1","82","blue","frc1124","frc716","","frc38","frc839",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm83","qm","1","83","blue","frc1059","frc195","","frc155","frc176",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm84","qm","1","84","blue","frc126","frc181","","frc236","frc663",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm85","qm","1","85","blue","frc296","frc558","","frc166","frc228",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm86","qm","1","86","blue","frc209","frc287","","frc177","frc839",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm87","qm","1","87","blue","frc178","frc999","","frc1100","frc229",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm88","qm","1","88","red","frc157","frc809","","frc1071","frc155",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm89","qm","1","89","blue","frc250","frc491","","frc1059","frc236",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm90","qm","1","90","blue","frc175","frc782","","frc126","frc38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm91","qm","1","91","red","frc209","frc228","","frc558","frc870",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm92","qm","1","92","blue","frc176","frc521","","frc230","frc287",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm93","qm","1","93","blue","frc19","frc716","","frc173","frc296",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm94","qm","1","94","blue","frc195","frc663","","frc181","frc571",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm95","qm","1","95","red","frc166","frc905","","frc1124","frc96",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf1m1","qf","1","1","red","frc236","frc782","","frc716","frc870",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf1m2","qf","1","2","red","frc157","frc236","","frc19","frc870",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf2m1","qf","2","1","red","frc175","frc176","","frc1059","frc166",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf2m2","qf","2","2","blue","frc175","frc177","","frc1059","frc96",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf3m1","qf","3","1","red","frc173","frc571","","frc126","frc230",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf3m2","qf","3","2","red","frc173","frc809","","frc126","frc38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf4m1","qf","4","1","blue","frc178","frc250","","frc1124","frc209",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf4m2","qf","4","2","red","frc195","frc250","","frc1124","frc209",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_sf1m1","sf","1","1","blue","frc236","frc782","","frc173","frc571",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_sf1m2","sf","1","2","red","frc236","frc782","","frc173","frc571",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_sf2m1","sf","2","1","red","frc175","frc176","","frc178","frc250",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_sf2m2","sf","2","2","red","frc175","frc176","","frc178","frc250",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_f1m1","f","1","1","red","frc236","frc782","","frc175","frc176",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_f1m2","f","1","2","red","frc236","frc782","","frc175","frc176",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm1","qm","1","1","red","frc1131","frc836","","frc1195","frc333",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm2","qm","1","2","red","frc1027","frc596","","frc25","frc384",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm3","qm","1","3","blue","frc204","frc614","","frc300","frc449",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm4","qm","1","4","red","frc357","frc639","","frc272","frc56",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm5","qm","1","5","red","frc341","frc348","","frc303","frc888",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm6","qm","1","6","blue","frc1168","frc7","","frc225","frc87",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm7","qm","1","7","blue","frc339","frc652","","frc1123","frc306",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm8","qm","1","8","red","frc134","frc810","","frc1111","frc487",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm9","qm","1","9","red","frc316","frc686","","frc116","frc271",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm10","qm","1","10","red","frc365","frc858","","frc484","frc891",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm11","qm","1","11","blue","frc398","frc768","","frc53","frc928",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm12","qm","1","12","blue","frc651","frc804","","frc165","frc314",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm13","qm","1","13","blue","frc1184","frc615","","frc103","frc506",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm14","qm","1","14","red","frc249","frc486","","frc333","frc602",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm15","qm","1","15","red","frc25","frc836","","frc1131","frc596",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm16","qm","1","16","blue","frc449","frc614","","frc1027","frc56",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm17","qm","1","17","blue","frc1195","frc357","","frc204","frc888",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm18","qm","1","18","blue","frc348","frc384","","frc639","frc87",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm19","qm","1","19","blue","frc1168","frc300","","frc1123","frc341",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm20","qm","1","20","blue","frc272","frc652","","frc487","frc7",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm21","qm","1","21","blue","frc303","frc53","","frc134","frc804",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm22","qm","1","22","blue","frc271","frc339","","frc1184","frc316",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm23","qm","1","23","blue","frc165","frc225","","frc484","frc810",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm24","qm","1","24","red","frc306","frc858","","frc103","frc486",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm25","qm","1","25","red","frc686","frc928","","frc249","frc602",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm26","qm","1","26","blue","frc1111","frc768","","frc314","frc365",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm27","qm","1","27","blue","frc116","frc651","","frc398","frc506",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm28","qm","1","28","red","frc615","frc891","","frc333","frc596",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm29","qm","1","29","red","frc1027","frc836","","frc1131","frc204",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm30","qm","1","30","blue","frc25","frc56","","frc449","frc639",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm31","qm","1","31","blue","frc357","frc888","","frc341","frc614",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm32","qm","1","32","blue","frc7","frc87","","frc1195","frc384",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm33","qm","1","33","blue","frc1123","frc134","","frc300","frc306",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm34","qm","1","34","red","frc316","frc348","","frc487","frc652",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm35","qm","1","35","red","frc768","frc810","","frc1168","frc804",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm36","qm","1","36","blue","frc1184","frc53","","frc103","frc602",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm37","qm","1","37","blue","frc1111","frc928","","frc272","frc339",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm38","qm","1","38","blue","frc116","frc484","","frc365","frc615",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm39","qm","1","39","red","frc165","frc891","","frc303","frc486",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm40","qm","1","40","red","frc249","frc398","","frc506","frc858",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm41","qm","1","41","red","frc271","frc651","","frc225","frc686",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm42","qm","1","42","blue","frc314","frc836","","frc25","frc333",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm43","qm","1","43","red","frc1131","frc596","","frc357","frc449",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm44","qm","1","44","red","frc204","frc7","","frc1027","frc341",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm45","qm","1","45","blue","frc134","frc639","","frc384","frc56",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm46","qm","1","46","red","frc348","frc614","","frc300","frc888",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm47","qm","1","47","red","frc1195","frc768","","frc1184","frc487",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm48","qm","1","48","red","frc87","frc928","","frc306","frc804",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm49","qm","1","49","red","frc484","frc891","","frc1111","frc1123",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm50","qm","1","50","blue","frc652","frc858","","frc116","frc225",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm51","qm","1","51","blue","frc103","frc316","","frc271","frc686",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm52","qm","1","52","red","frc165","frc314","","frc1168","frc303",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm53","qm","1","53","red","frc339","frc398","","frc249","frc615",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm54","qm","1","54","blue","frc602","frc810","","frc486","frc651",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm55","qm","1","55","blue","frc272","frc53","","frc365","frc506",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm56","qm","1","56","red","frc596","frc836","","frc1131","frc204",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm57","qm","1","57","blue","frc134","frc333","","frc357","frc7",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm58","qm","1","58","blue","frc348","frc639","","frc1027","frc25",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm59","qm","1","59","blue","frc614","frc768","","frc384","frc449",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm60","qm","1","60","blue","frc1195","frc87","","frc341","frc484",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm61","qm","1","61","red","frc225","frc300","","frc652","frc928",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm62","qm","1","62","blue","frc103","frc56","","frc303","frc891",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm63","qm","1","63","blue","frc165","frc487","","frc271","frc888",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm64","qm","1","64","blue","frc339","frc858","","frc306","frc316",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm65","qm","1","65","blue","frc1111","frc651","","frc249","frc53",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm66","qm","1","66","blue","frc1184","frc365","","frc486","frc810",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm67","qm","1","67","blue","frc314","frc615","","frc116","frc506",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm68","qm","1","68","blue","frc398","frc804","","frc272","frc686",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm69","qm","1","69","red","frc1123","frc602","","frc1131","frc1168",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm70","qm","1","70","blue","frc357","frc596","","frc1027","frc333",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm71","qm","1","71","blue","frc348","frc836","","frc134","frc384",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm72","qm","1","72","blue","frc204","frc768","","frc484","frc639",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm73","qm","1","73","blue","frc7","frc87","","frc614","frc928",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm74","qm","1","74","blue","frc300","frc891","","frc1195","frc25",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm75","qm","1","75","red","frc271","frc56","","frc365","frc449",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm76","qm","1","76","blue","frc225","frc487","","frc306","frc316",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm77","qm","1","77","blue","frc341","frc53","","frc249","frc486",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm78","qm","1","78","red","frc103","frc858","","frc652","frc810",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm79","qm","1","79","red","frc506","frc804","","frc165","frc314",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm80","qm","1","80","red","frc1123","frc116","","frc1111","frc272",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm81","qm","1","81","blue","frc1168","frc1184","","frc303","frc339",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm82","qm","1","82","red","frc615","frc686","","frc398","frc602",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm83","qm","1","83","red","frc651","frc888","","frc1131","frc333",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm84","qm","1","84","red","frc1027","frc384","","frc596","frc639",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm85","qm","1","85","red","frc134","frc836","","frc357","frc928",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm86","qm","1","86","red","frc204","frc484","","frc25","frc614",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm87","qm","1","87","red","frc348","frc7","","frc1195","frc449",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm88","qm","1","88","red","frc306","frc768","","frc300","frc858",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm89","qm","1","89","blue","frc249","frc506","","frc1123","frc365",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm90","qm","1","90","blue","frc316","frc87","","frc56","frc810",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm91","qm","1","91","red","frc116","frc1168","","frc165","frc615",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm92","qm","1","92","red","frc486","frc891","","frc1184","frc225",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm93","qm","1","93","red","frc272","frc303","","frc652","frc686",""
