"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","blue1","blue2","blue3","blue_score"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm29","qm","1","29","frc2194","frc2538","frc2586","4","frc2116","frc2169","frc2549","74"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm30","qm","1","30","frc1268","frc2481","frc2606","36","frc2530","frc2547","frc2667","42"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm31","qm","1","31","frc1091","frc754","frc93","40","frc1716","frc706","frc81","20"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm32","qm","1","32","frc1306","frc141","frc167","40","frc1652","frc2062","frc537","50"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm33","qm","1","33","frc1736","frc269","frc74","40","frc166","frc171","frc930","48"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm34","qm","1","34","frc1714","frc1739","frc1864","0","frc1103","frc2129","frc857","26"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm35","qm","1","35","frc1850","frc2077","frc2535","42","frc1259","frc1732","frc2153","36"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm36","qm","1","36","frc1988","frc2039","frc904","18","frc1984","frc2143","frc2202","20"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm37","qm","1","37","frc1625","frc2169","frc2194","62","frc1730","frc1816","frc2574","70"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm38","qm","1","38","frc2481","frc2526","frc2538","42","frc1675","frc2547","frc2586","30"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm39","qm","1","39","frc2136","frc2220","frc2506","0","frc1268","frc2116","frc2530","0"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm40","qm","1","40","frc2437","frc2606","frc2667","38","frc2545","frc2549","frc2561","14"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm41","qm","1","41","frc1091","frc166","frc81","42","frc1652","frc167","frc74","28"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm42","qm","1","42","frc1103","frc1714","frc537","20","frc171","frc1716","frc754","20"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm43","qm","1","43","frc706","frc93","frc930","42","frc1739","frc2153","frc857","30"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm44","qm","1","44","frc141","frc2143","frc904","44","frc1864","frc2077","frc269","12"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm45","qm","1","45","frc1730","frc2062","frc2169","84","frc1259","frc1736","frc2202","42"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm46","qm","1","46","frc1675","frc1850","frc2194","38","frc1306","frc1625","frc2039","66"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm47","qm","1","47","frc1816","frc1988","frc2526","40","frc1268","frc2506","frc2538","20"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm48","qm","1","48","frc1732","frc2136","frc2549","36","frc1984","frc2481","frc2667","24"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm49","qm","1","49","frc2116","frc2220","frc2574","8","frc2545","frc2547","frc2606","70"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm50","qm","1","50","frc2129","frc2437","frc2561","22","frc2530","frc2535","frc2586","32"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm51","qm","1","51","frc166","frc167","frc537","28","frc1714","frc706","frc754","6"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm52","qm","1","52","frc141","frc171","frc81","62","frc1739","frc904","frc93","28"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm53","qm","1","53","frc1091","frc1730","frc930","66","frc1103","frc1259","frc2143","38"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm54","qm","1","54","frc2077","frc74","frc857","32","frc1625","frc1675","frc2202","78"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm55","qm","1","55","frc1268","frc1652","frc1816","34","frc1850","frc1864","frc2039","50"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm56","qm","1","56","frc1984","frc2136","frc2538","0","frc1306","frc1736","frc2153","44"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm57","qm","1","57","frc2481","frc2547","frc2549","40","frc1988","frc2062","frc2574","44"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm58","qm","1","58","frc1716","frc2220","frc2667","38","frc2169","frc2437","frc2586","40"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm59","qm","1","59","frc2526","frc2530","frc2561","24","frc2116","frc2194","frc2535","38"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm60","qm","1","60","frc1732","frc2545","frc269","0","frc2129","frc2506","frc2606","10"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm61","qm","1","61","frc167","frc754","frc904","6","frc1259","frc1730","frc1739","56"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm62","qm","1","62","frc141","frc2202","frc93","72","frc1675","frc2143","frc74","14"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm63","qm","1","63","frc1625","frc1864","frc706","44","frc1268","frc81","frc930","28"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm64","qm","1","64","frc166","frc2538","frc857","26","frc1850","frc1984","frc537","4"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm65","qm","1","65","frc1306","frc171","frc2547","46","frc1091","frc1816","frc2039","36"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm66","qm","1","66","frc1716","frc2077","frc2586","0","frc1736","frc1988","frc2136","58"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm67","qm","1","67","frc1652","frc2116","frc2437","46","frc1103","frc2194","frc2481","56"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm68","qm","1","68","frc2506","frc2561","frc2667","0","frc2129","frc2535","frc2574","48"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm69","qm","1","69","frc2549","frc2606","frc269","36","frc2153","frc2169","frc2526","30"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm70","qm","1","70","frc1714","frc1732","frc2062","30","frc2220","frc2530","frc2545","42"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm71","qm","1","71","frc1268","frc1675","frc754","28","frc74","frc904","frc930","42"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm72","qm","1","72","frc1864","frc857","frc93","40","frc167","frc1730","frc2538","28"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm73","qm","1","73","frc1984","frc2547","frc706","30","frc1259","frc141","frc1850","42"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm74","qm","1","74","frc2202","frc537","frc81","0","frc1816","frc2136","frc2586","6"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm75","qm","1","75","frc1625","frc1739","frc2143","98","frc1716","frc2437","frc2481","36"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm76","qm","1","76","frc1306","frc2535","frc2667","28","frc171","frc1988","frc2116","52"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm77","qm","1","77","frc1103","frc2077","frc2506","20","frc2169","frc2561","frc2606","48"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm78","qm","1","78","frc1736","frc2039","frc2549","50","frc1732","frc2129","frc2220","12"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm79","qm","1","79","frc2062","frc2153","frc2545","52","frc166","frc2194","frc2526","56"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qm80","qm","1","80","frc1714","frc2530","frc2574","28","frc1091","frc1652","frc269","46"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qf1m1","qf","1","1","frc1625","frc1675","frc1730","72","frc2530","frc269","frc537","18"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qf1m2","qf","1","2","frc1625","frc1675","frc1730","16","frc2530","frc269","frc537","60"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qf1m3","qf","1","3","frc1625","frc1675","frc1730","92","frc2530","frc269","frc537","10"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qf2m1","qf","2","1","frc1652","frc2169","frc93","62","frc2194","frc2545","frc930","38"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qf2m2","qf","2","2","frc1652","frc2169","frc93","70","frc2194","frc2545","frc930","54"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qf3m1","qf","3","1","frc1259","frc141","frc166","64","frc1816","frc2606","frc74","38"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qf3m2","qf","3","2","frc1259","frc141","frc166","50","frc1816","frc2606","frc74","40"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qf4m1","qf","4","1","frc171","frc2062","frc2549","86","frc1732","frc1736","frc2574","18"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_qf4m2","qf","4","2","frc171","frc2062","frc2549","118","frc1732","frc1736","frc2574","68"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_sf1m1","sf","1","1","frc1625","frc1675","frc1730","62","frc1652","frc2169","frc93","88"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_sf1m2","sf","1","2","frc1625","frc1675","frc1730","70","frc1652","frc2169","frc93","70"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_sf1m3","sf","1","3","frc1625","frc1675","frc1730","48","frc1652","frc2169","frc93","72"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_sf2m1","sf","2","1","frc1259","frc141","frc166","76","frc171","frc2062","frc2549","112"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_sf2m2","sf","2","2","frc1259","frc141","frc166","60","frc171","frc2062","frc2549","94"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_f1m1","f","1","1","frc1652","frc2169","frc93","66","frc171","frc2062","frc2549","60"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_f1m2","f","1","2","frc1652","frc2169","frc93","44","frc171","frc2062","frc2549","80"
"2008wi","Wisconsin","2008-03-13","2008-03-15","2008wi_f1m3","f","1","3","frc1306","frc2169","frc93","36","frc171","frc2062","frc2549","64"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm1","qm","1","1","frc1156","frc1772","frc2243","32","frc1382","frc1860","frc2244","44"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm2","qm","1","2","frc2247","frc2649","frc2674","24","frc2575","frc2653","frc2675","54"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm3","qm","1","3","frc1382","frc1860","frc2680","12","frc1156","frc1772","frc2243","42"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm4","qm","1","4","frc2244","frc2575","frc2653","0","frc2247","frc2649","frc2674","18"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm5","qm","1","5","frc1156","frc1772","frc2675","56","frc1382","frc1860","frc2680","40"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm6","qm","1","6","frc2243","frc2247","frc2649","34","frc2244","frc2575","frc2653","22"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm7","qm","1","7","frc1382","frc2674","frc2680","52","frc1156","frc1772","frc2675","46"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm8","qm","1","8","frc1860","frc2244","frc2575","46","frc2243","frc2247","frc2649","38"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm9","qm","1","9","frc1156","frc2653","frc2675","48","frc1382","frc2674","frc2680","38"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm10","qm","1","10","frc1772","frc2243","frc2247","44","frc1860","frc2244","frc2575","28"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm11","qm","1","11","frc2649","frc2674","frc2680","50","frc1156","frc2653","frc2675","32"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm12","qm","1","12","frc1382","frc1860","frc2244","32","frc1772","frc2243","frc2247","44"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm13","qm","1","13","frc2575","frc2653","frc2675","28","frc2649","frc2674","frc2680","28"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm14","qm","1","14","frc1156","frc1772","frc2243","48","frc1382","frc1860","frc2244","22"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm15","qm","1","15","frc2247","frc2649","frc2674","42","frc2575","frc2653","frc2675","8"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm16","qm","1","16","frc1382","frc1860","frc2680","18","frc1156","frc1772","frc2243","50"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm17","qm","1","17","frc2244","frc2575","frc2653","10","frc2247","frc2649","frc2674","4"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm18","qm","1","18","frc1156","frc1772","frc2675","80","frc1382","frc1860","frc2680","22"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm19","qm","1","19","frc2243","frc2247","frc2649","0","frc2244","frc2575","frc2653","6"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_qm20","qm","1","20","frc2244","frc2674","frc2680","18","frc2243","frc2247","frc2675","22"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_sf1m1","sf","1","1","frc1382","frc1772","frc1860","22","frc2244","frc2653","frc2680","28"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_sf1m2","sf","1","2","frc1382","frc1772","frc1860","50","frc2244","frc2653","frc2680","46"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_sf1m3","sf","1","3","frc1382","frc1772","frc1860","32","frc2244","frc2653","frc2680","18"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_sf2m1","sf","2","1","frc1156","frc2247","frc2575","52","frc2243","frc2649","frc2675","20"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_sf2m2","sf","2","2","frc1156","frc2247","frc2575","44","frc2243","frc2649","frc2675","18"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_f1m1","f","1","1","frc1382","frc1772","frc1860","36","frc1156","frc2247","frc2575","50"
"2008br","Brazil","2008-03-14","2008-03-15","2008br_f1m2","f","1","2","frc1382","frc1772","frc1860","32","frc1156","frc2247","frc2575","48"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm1","qm","1","1","frc1047","frc2588","frc687","48","frc330","frc4","frc702","54"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm2","qm","1","2","frc238","frc980","frc995","10","frc1515","frc1855","frc867","36"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm3","qm","1","3","frc1622","frc2339","frc2595","30","frc1070","frc599","frc696","24"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm4","qm","1","4","frc1726","frc842","frc848","18","frc207","frc399","frc981","30"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm5","qm","1","5","frc2659","frc294","frc691","50","frc1438","frc1702","frc1717","52"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm6","qm","1","6","frc1160","frc2637","frc580","22","frc1682","frc589","frc606","6"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm7","qm","1","7","frc1135","frc1644","frc2272","32","frc1836","frc2174","frc2419","20"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm8","qm","1","8","frc1538","frc1759","frc2404","2","frc1197","frc1692","frc2102","40"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm9","qm","1","9","frc2584","frc599","frc867","24","frc2429","frc2496","frc330","44"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm10","qm","1","10","frc1726","frc207","frc4","30","frc1515","frc1622","frc702","52"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm11","qm","1","11","frc1855","frc2659","frc696","36","frc1047","frc842","frc981","30"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm12","qm","1","12","frc1717","frc238","frc606","70","frc1702","frc2595","frc589","16"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm13","qm","1","13","frc1160","frc1644","frc2339","18","frc1135","frc399","frc580","28"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm14","qm","1","14","frc1070","frc848","frc995","0","frc1438","frc2404","frc2637","10"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm15","qm","1","15","frc1692","frc1836","frc687","44","frc2102","frc691","frc980","42"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm16","qm","1","16","frc2429","frc2584","frc294","54","frc1538","frc2272","frc2419","38"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm17","qm","1","17","frc1682","frc2496","frc2588","36","frc1197","frc1759","frc2174","38"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm18","qm","1","18","frc1855","frc207","frc606","24","frc1717","frc696","frc702","76"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm19","qm","1","19","frc580","frc842","frc867","12","frc1622","frc1726","frc238","44"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm20","qm","1","20","frc1644","frc330","frc995","48","frc2659","frc4","frc848","2"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm21","qm","1","21","frc1047","frc589","frc980","36","frc1070","frc1135","frc2404","0"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm22","qm","1","22","frc1836","frc2637","frc981","14","frc1160","frc1515","frc294","34"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm23","qm","1","23","frc2419","frc2496","frc691","0","frc2102","frc2588","frc399","36"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm24","qm","1","24","frc1197","frc1538","frc1702","2","frc1438","frc2174","frc599","0"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm25","qm","1","25","frc1682","frc1759","frc2429","22","frc2272","frc2595","frc687","62"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm26","qm","1","26","frc1692","frc2584","frc4","0","frc2339","frc238","frc580","18"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm27","qm","1","27","frc1135","frc589","frc696","10","frc1726","frc867","frc995","60"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm28","qm","1","28","frc1836","frc606","frc702","30","frc1070","frc330","frc981","66"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm29","qm","1","29","frc1047","frc207","frc294","6","frc1160","frc2102","frc2496","28"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm30","qm","1","30","frc1717","frc2419","frc842","38","frc1197","frc599","frc980","44"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm31","qm","1","31","frc1538","frc2174","frc687","20","frc1622","frc1855","frc399","70"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm32","qm","1","32","frc1682","frc2637","frc691","46","frc1759","frc2584","frc2659","62"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm33","qm","1","33","frc1438","frc1515","frc848","30","frc1692","frc2339","frc2429","10"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm34","qm","1","34","frc1702","frc2272","frc2404","22","frc1644","frc2588","frc2595","10"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm35","qm","1","35","frc1070","frc207","frc238","48","frc1135","frc294","frc606","38"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm36","qm","1","36","frc1836","frc2496","frc4","12","frc589","frc842","frc995","34"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm37","qm","1","37","frc1160","frc399","frc696","18","frc1197","frc1717","frc330","80"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm38","qm","1","38","frc1759","frc691","frc981","22","frc1622","frc580","frc599","30"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm39","qm","1","39","frc1438","frc1726","frc687","66","frc1047","frc2419","frc2584","0"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm40","qm","1","40","frc1692","frc848","frc867","22","frc1682","frc1702","frc1855","14"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm41","qm","1","41","frc1515","frc2102","frc2659","56","frc2272","frc2588","frc702","18"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm42","qm","1","42","frc1538","frc2429","frc2595","12","frc1644","frc2637","frc980","50"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm43","qm","1","43","frc2339","frc2404","frc842","24","frc1160","frc2174","frc330","80"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm44","qm","1","44","frc1759","frc399","frc606","54","frc294","frc696","frc995","46"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm45","qm","1","45","frc1197","frc238","frc589","24","frc207","frc687","frc691","64"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm46","qm","1","46","frc4","frc599","frc981","20","frc1135","frc1682","frc1692","0"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm47","qm","1","47","frc1515","frc2272","frc580","32","frc1047","frc1070","frc1702","12"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm48","qm","1","48","frc1855","frc2588","frc980","36","frc1438","frc1622","frc1644","38"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm49","qm","1","49","frc2419","frc702","frc867","8","frc1538","frc2339","frc2637","28"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm50","qm","1","50","frc2496","frc2584","frc2595","64","frc1836","frc2404","frc848","52"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm51","qm","1","51","frc1717","frc2174","frc2659","62","frc1726","frc2102","frc2429","14"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm52","qm","1","52","frc207","frc330","frc696","76","frc1692","frc238","frc691","34"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm53","qm","1","53","frc2272","frc399","frc589","16","frc1515","frc599","frc606","58"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm54","qm","1","54","frc2588","frc580","frc995","10","frc1682","frc294","frc687","46"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm55","qm","1","55","frc1759","frc2419","frc4","16","frc1160","frc1538","frc980","28"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm56","qm","1","56","frc1438","frc2584","frc702","36","frc1135","frc2595","frc842","26"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm57","qm","1","57","frc1644","frc2174","frc981","26","frc1047","frc1717","frc867","20"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm58","qm","1","58","frc1070","frc1622","frc2102","60","frc1197","frc2429","frc848","24"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm59","qm","1","59","frc1702","frc2339","frc2496","24","frc1726","frc1836","frc1855","24"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm60","qm","1","60","frc2404","frc399","frc599","6","frc207","frc2637","frc2659","54"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm61","qm","1","61","frc1682","frc330","frc580","66","frc1515","frc2419","frc980","20"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm62","qm","1","62","frc1438","frc2272","frc696","24","frc1160","frc4","frc687","30"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm63","qm","1","63","frc294","frc589","frc867","70","frc1759","frc702","frc842","44"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm64","qm","1","64","frc1135","frc2588","frc691","0","frc1538","frc1717","frc848","78"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm65","qm","1","65","frc1070","frc1692","frc606","10","frc1644","frc1726","frc2496","30"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm66","qm","1","66","frc1622","frc2429","frc2659","56","frc1047","frc1836","frc238","36"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm67","qm","1","67","frc1197","frc2404","frc2595","34","frc1855","frc2339","frc981","26"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm68","qm","1","68","frc1702","frc2102","frc2174","8","frc2584","frc2637","frc995","14"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm69","qm","1","69","frc1438","frc399","frc980","0","frc207","frc589","frc702","4"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm70","qm","1","70","frc1135","frc330","frc848","38","frc1759","frc294","frc580","18"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm71","qm","1","71","frc1070","frc1515","frc1644","8","frc691","frc696","frc842","26"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm72","qm","1","72","frc1047","frc1682","frc1726","50","frc1538","frc1836","frc599","48"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm73","qm","1","73","frc1197","frc606","frc687","20","frc2339","frc2659","frc867","0"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm74","qm","1","74","frc1160","frc981","frc995","32","frc238","frc2584","frc2588","28"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm75","qm","1","75","frc1702","frc2419","frc2429","0","frc1855","frc2404","frc4","16"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm76","qm","1","76","frc1622","frc1717","frc2637","64","frc1692","frc2272","frc2496","0"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qm77","qm","1","77","frc207","frc2102","frc580","18","frc2174","frc2595","frc696","40"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qf1m1","qf","1","1","frc1717","frc330","frc980","102","frc1538","frc207","frc589","44"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qf1m2","qf","1","2","frc1717","frc330","frc980","142","frc1538","frc207","frc589","0"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qf2m1","qf","2","1","frc1438","frc1702","frc2637","18","frc1160","frc399","frc842","38"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qf2m2","qf","2","2","frc1438","frc1702","frc2637","26","frc1160","frc399","frc842","52"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qf3m1","qf","3","1","frc1622","frc2496","frc687","42","frc2659","frc294","frc702","66"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qf3m2","qf","3","2","frc1622","frc2496","frc687","66","frc2659","frc294","frc702","74"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qf4m1","qf","4","1","frc1197","frc1726","frc2102","58","frc1515","frc238","frc599","12"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qf4m2","qf","4","2","frc1197","frc1726","frc2102","0","frc1515","frc238","frc599","0"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_qf4m3","qf","4","3","frc1197","frc1726","frc2102","28","frc1515","frc238","frc599","22"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_sf1m1","sf","1","1","frc1717","frc330","frc980","108","frc1160","frc399","frc842","58"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_sf1m2","sf","1","2","frc1717","frc330","frc980","104","frc1160","frc399","frc842","24"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_sf2m1","sf","2","1","frc2659","frc294","frc702","80","frc1197","frc1726","frc2102","60"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_sf2m2","sf","2","2","frc2659","frc294","frc702","42","frc1197","frc1726","frc2102","56"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_sf2m3","sf","2","3","frc2659","frc294","frc702","74","frc1197","frc1726","frc2102","72"
"2008ca","LA","2008-03-20","2008-03-22","2008ca_f1m1","f","1","1","frc1717","frc330","frc980","126","frc2659","frc294","frc702","36"
