"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","blue1","blue2","blue3","blue_score"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_qf3m1","qf","3","1","frc2415","frc2974","frc4193","109","frc4516","frc5482","frc5828","82"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_qf3m2","qf","3","2","frc2415","frc2974","frc4193","107","frc4516","frc5482","frc5828","85"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_qf4m1","qf","4","1","frc1261","frc4240","frc5332","107","frc3635","frc4701","frc5109","40"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_qf4m2","qf","4","2","frc1261","frc4240","frc5332","92","frc3635","frc4701","frc5109","50"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_sf1m1","sf","1","1","frc1648","frc1746","frc3091","84","frc4188","frc4468","frc5074","99"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_sf1m2","sf","1","2","frc1648","frc1746","frc3091","94","frc4188","frc4468","frc5074","102"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_sf2m1","sf","2","1","frc2415","frc2974","frc4193","102","frc1261","frc4240","frc5332","91"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_sf2m2","sf","2","2","frc2415","frc2974","frc4193","75","frc1261","frc4240","frc5332","68"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_f1m1","f","1","1","frc4188","frc4468","frc5074","108","frc2415","frc2974","frc4193","97"
"2016gacol","Columbus","2016-03-10","2016-03-12","2016gacol_f1m2","f","1","2","frc4188","frc4468","frc5074","115","frc2415","frc2974","frc4193","104"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm1","qm","1","1","frc3707","frc469","frc5697","46","frc3539","frc5155","frc5574","41"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm2","qm","1","2","frc494","frc5226","frc6073","57","frc5251","frc5527","frc6085","52"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm3","qm","1","3","frc4130","frc5260","frc818","72","frc1684","frc4961","frc6086","93"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm4","qm","1","4","frc3534","frc4362","frc5238","70","frc1506","frc3537","frc4380","62"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm5","qm","1","5","frc5046","frc5517","frc5713","67","frc1243","frc5534","frc6066","88"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm6","qm","1","6","frc5203","frc5216","frc5704","35","frc2337","frc5926","frc5963","59"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm7","qm","1","7","frc2604","frc4362","frc5774","70","frc314","frc4758","frc5201","55"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm8","qm","1","8","frc4380","frc5527","frc6086","63","frc3534","frc3539","frc5713","58"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm9","qm","1","9","frc2337","frc5251","frc5534","77","frc3537","frc6066","frc818","44"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm10","qm","1","10","frc2604","frc5201","frc5238","55","frc1684","frc5046","frc6085","88"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm11","qm","1","11","frc314","frc3707","frc4130","65","frc5216","frc5260","frc5963","51"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm12","qm","1","12","frc4961","frc5203","frc5574","47","frc5155","frc5774","frc6073","70"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm13","qm","1","13","frc4758","frc5517","frc5926","57","frc1506","frc469","frc494","99"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm14","qm","1","14","frc1243","frc5697","frc818","32","frc4362","frc5226","frc5704","57"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm15","qm","1","15","frc3539","frc5238","frc5251","72","frc5201","frc5216","frc5713","24"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm16","qm","1","16","frc3707","frc5260","frc6086","67","frc2337","frc3534","frc6073","88"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm17","qm","1","17","frc1684","frc4130","frc494","98","frc1506","frc314","frc5226","69"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm18","qm","1","18","frc3537","frc5963","frc6085","64","frc5203","frc5517","frc5697","52"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm19","qm","1","19","frc5527","frc5774","frc6066","45","frc1243","frc5574","frc5926","65"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm20","qm","1","20","frc469","frc4758","frc4961","64","frc4380","frc5046","frc5704","62"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm21","qm","1","21","frc5155","frc5517","frc5534","83","frc2604","frc5963","frc6073","48"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm22","qm","1","22","frc5216","frc5574","frc6085","73","frc1684","frc3534","frc5260","108"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm23","qm","1","23","frc4362","frc4758","frc5697","64","frc4130","frc5238","frc6086","92"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm24","qm","1","24","frc3537","frc5226","frc5251","74","frc1506","frc5704","frc5774","76"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm25","qm","1","25","frc5155","frc5713","frc818","67","frc3539","frc5046","frc5926","76"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm26","qm","1","26","frc2337","frc469","frc6066","67","frc2604","frc314","frc4961","39"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm27","qm","1","27","frc1243","frc3707","frc5527","64","frc4380","frc494","frc5203","54"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm28","qm","1","28","frc1506","frc5201","frc6085","47","frc4130","frc5534","frc5713","87"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm29","qm","1","29","frc2337","frc3539","frc5226","100","frc5238","frc5517","frc5574","65"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm30","qm","1","30","frc3537","frc5216","frc5697","66","frc5046","frc5260","frc5527","49"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm31","qm","1","31","frc469","frc5203","frc6073","74","frc5201","frc5774","frc818","57"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm32","qm","1","32","frc1684","frc5155","frc5963","76","frc4362","frc494","frc6066","97"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm33","qm","1","33","frc4961","frc5704","frc5926","42","frc3707","frc4380","frc5534","78"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm34","qm","1","34","frc1243","frc2604","frc5251","62","frc3534","frc4758","frc6086","73"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm35","qm","1","35","frc314","frc4362","frc5260","82","frc3539","frc5517","frc6085","52"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm36","qm","1","36","frc1506","frc5713","frc6066","64","frc3707","frc5046","frc5203","78"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm37","qm","1","37","frc4130","frc5216","frc5774","83","frc1243","frc469","frc6086","84"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm38","qm","1","38","frc5226","frc5963","frc818","70","frc2337","frc2604","frc4380","40"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm39","qm","1","39","frc4961","frc5201","frc5534","73","frc1684","frc5527","frc5697","65"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm40","qm","1","40","frc5155","frc5238","frc5704","64","frc3534","frc494","frc5251","90"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm41","qm","1","41","frc4758","frc5574","frc6073","22","frc314","frc3537","frc5926","66"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm42","qm","1","42","frc5203","frc5534","frc5774","80","frc1684","frc4362","frc4380","77"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm43","qm","1","43","frc1243","frc1506","frc2337","76","frc469","frc5155","frc6085","65"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm44","qm","1","44","frc4758","frc5704","frc5963","60","frc5260","frc5574","frc6066","64"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm45","qm","1","45","frc3537","frc3539","frc4961","65","frc5201","frc5926","frc6086","84"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm46","qm","1","46","frc3707","frc6073","frc818","64","frc314","frc5238","frc5697","74"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm47","qm","1","47","frc3534","frc4130","frc5046","108","frc5226","frc5517","frc5527","60"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm48","qm","1","48","frc2604","frc494","frc5713","73","frc4961","frc5216","frc5251","50"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm49","qm","1","49","frc5260","frc5704","frc6085","82","frc3539","frc4758","frc5534","82"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm50","qm","1","50","frc5046","frc5155","frc6086","106","frc314","frc5203","frc5527","61"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm51","qm","1","51","frc3534","frc5697","frc5963","93","frc469","frc5713","frc5774","44"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm52","qm","1","52","frc3707","frc5201","frc5517","68","frc4380","frc5251","frc818","57"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm53","qm","1","53","frc5238","frc5926","frc6066","95","frc2604","frc4130","frc5226","64"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm54","qm","1","54","frc1506","frc1684","frc5216","96","frc1243","frc3537","frc6073","85"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm55","qm","1","55","frc494","frc5046","frc5574","103","frc2337","frc4362","frc4961","75"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm56","qm","1","56","frc5713","frc6085","frc6086","97","frc3707","frc5704","frc6066","62"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm57","qm","1","57","frc1243","frc314","frc3534","60","frc5534","frc5926","frc818","71"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm58","qm","1","58","frc1684","frc5251","frc6073","94","frc3539","frc469","frc5963","79"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm59","qm","1","59","frc1506","frc4362","frc5155","89","frc2604","frc5216","frc5517","40"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm60","qm","1","60","frc4380","frc5226","frc5238","87","frc4758","frc5203","frc5260","82"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm61","qm","1","61","frc3537","frc494","frc5527","52","frc2337","frc5201","frc5697","51"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm62","qm","1","62","frc5251","frc5574","frc5774","44","frc4130","frc5517","frc5704","96"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm63","qm","1","63","frc5963","frc6066","frc6086","95","frc1506","frc4961","frc5238","58"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm64","qm","1","64","frc2604","frc3537","frc5046","67","frc3707","frc494","frc6085","79"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm65","qm","1","65","frc4758","frc5155","frc5527","70","frc1684","frc469","frc818","87"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm66","qm","1","66","frc3539","frc4130","frc5203","83","frc3534","frc5534","frc5574","57"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm67","qm","1","67","frc314","frc4380","frc5216","70","frc5226","frc5697","frc5774","54"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm68","qm","1","68","frc5260","frc5926","frc6073","54","frc1243","frc4362","frc5713","82"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm69","qm","1","69","frc2337","frc4758","frc5046","60","frc4130","frc5201","frc5251","82"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm70","qm","1","70","frc1506","frc2604","frc818","64","frc5527","frc5574","frc5704","27"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm71","qm","1","71","frc314","frc469","frc5517","81","frc3537","frc5203","frc5713","67"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm72","qm","1","72","frc1243","frc3539","frc5260","61","frc494","frc5201","frc5963","89"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm73","qm","1","73","frc4362","frc5534","frc6086","108","frc3707","frc5155","frc5226","88"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm74","qm","1","74","frc3534","frc4380","frc6066","88","frc4961","frc5697","frc6073","68"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm75","qm","1","75","frc1684","frc5774","frc5926","105","frc2337","frc5238","frc6085","88"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm76","qm","1","76","frc494","frc5216","frc5534","106","frc5574","frc6086","frc818","79"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm77","qm","1","77","frc4961","frc5527","frc5713","37","frc4362","frc5517","frc5963","104"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm78","qm","1","78","frc2604","frc3539","frc3707","56","frc1243","frc4758","frc5774","74"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm79","qm","1","79","frc3534","frc469","frc5201","90","frc5216","frc5226","frc6066","74"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm80","qm","1","80","frc1684","frc314","frc5704","98","frc5046","frc5238","frc6073","101"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm81","qm","1","81","frc1506","frc5203","frc5926","94","frc5251","frc5260","frc5697","74"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qm82","qm","1","82","frc4130","frc4380","frc6085","85","frc2337","frc3537","frc5155","108"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qf1m1","qf","1","1","frc3534","frc494","frc6085","133","frc3539","frc5155","frc5238","110"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qf1m2","qf","1","2","frc3534","frc494","frc6085","123","frc3539","frc5155","frc5238","108"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qf2m1","qf","2","1","frc469","frc5046","frc5697","134","frc2337","frc4130","frc5260","110"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qf2m2","qf","2","2","frc469","frc5046","frc5697","114","frc2337","frc4130","frc5260","68"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qf3m1","qf","3","1","frc4961","frc5534","frc6086","160","frc1243","frc1506","frc6066","77"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qf3m2","qf","3","2","frc4961","frc5534","frc6086","137","frc1243","frc1506","frc6066","110"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qf4m1","qf","4","1","frc1684","frc4362","frc6073","110","frc3707","frc5203","frc5926","117"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_qf4m2","qf","4","2","frc1684","frc4362","frc6073","92","frc3707","frc5203","frc5926","122"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_sf1m1","sf","1","1","frc3534","frc494","frc6085","159","frc469","frc5046","frc5697","137"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_sf1m2","sf","1","2","frc3534","frc494","frc6085","145","frc469","frc5046","frc5697","109"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_sf2m1","sf","2","1","frc4961","frc5534","frc6086","111","frc3707","frc5203","frc5926","160"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_sf2m2","sf","2","2","frc4961","frc5534","frc6086","103","frc3707","frc5203","frc5926","116"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_f1m1","f","1","1","frc3534","frc494","frc6085","77","frc3707","frc5203","frc5926","121"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_f1m2","f","1","2","frc3534","frc494","frc6085","118","frc3707","frc5203","frc5926","100"
"2016mike2","Kettering University","2016-03-10","2016-03-12","2016mike2_f1m3","f","1","3","frc3534","frc494","frc6085","81","frc3707","frc5203","frc5926","123"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm1","qm","1","1","frc2612","frc2834","frc830","65","frc1677","frc5501","frc857","45"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm2","qm","1","2","frc5248","frc5675","frc6011","40","frc2586","frc3658","frc6053","41"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm3","qm","1","3","frc4368","frc5161","frc6092","0","frc1076","frc1254","frc6119","20"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm4","qm","1","4","frc4381","frc4408","frc5486","50","frc5462","frc5674","frc6137","45"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm5","qm","1","5","frc4453","frc6002","frc85","72","frc5194","frc5204","frc6043","20"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm6","qm","1","6","frc2611","frc5685","frc6138","55","frc4482","frc5152","frc5980","57"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm7","qm","1","7","frc5227","frc6092","frc6208","20","frc3656","frc5710","frc830","72"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm8","qm","1","8","frc2834","frc5194","frc6002","83","frc3658","frc4408","frc5462","50"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm9","qm","1","9","frc2611","frc5152","frc85","65","frc5248","frc5486","frc6119","35"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm10","qm","1","10","frc5227","frc5501","frc6053","45","frc1254","frc2586","frc5674","57"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm11","qm","1","11","frc5204","frc5685","frc6137","30","frc2612","frc5161","frc857","60"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm12","qm","1","12","frc5710","frc5980","frc6138","52","frc1076","frc6011","frc6043","24"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm13","qm","1","13","frc1677","frc4368","frc4381","42","frc3656","frc5675","frc6208","55"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm14","qm","1","14","frc2612","frc4482","frc5501","50","frc1254","frc4453","frc5486","51"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm15","qm","1","15","frc4408","frc6011","frc6137","0","frc5227","frc5248","frc5685","20"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm16","qm","1","16","frc5674","frc6092","frc85","47","frc5194","frc5462","frc5980","59"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm17","qm","1","17","frc5152","frc5710","frc6119","37","frc4381","frc4453","frc5675","82"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm18","qm","1","18","frc2611","frc4368","frc6043","59","frc3658","frc830","frc857","70"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm19","qm","1","19","frc2834","frc4482","frc6053","45","frc1076","frc5161","frc6208","54"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm20","qm","1","20","frc1677","frc2586","frc3656","62","frc5204","frc6002","frc6138","49"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm21","qm","1","21","frc3658","frc5248","frc5501","53","frc4368","frc5462","frc857","57"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm22","qm","1","22","frc4482","frc830","frc85","82","frc5674","frc5710","frc6053","45"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm23","qm","1","23","frc5161","frc5194","frc5675","69","frc6137","frc6138","frc6208","12"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm24","qm","1","24","frc1076","frc2834","frc5152","109","frc2612","frc6002","frc6092","70"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm25","qm","1","25","frc1254","frc1677","frc5685","45","frc2586","frc4381","frc6043","76"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm26","qm","1","26","frc5204","frc5486","frc5980","54","frc4453","frc5227","frc6119","52"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm27","qm","1","27","frc2611","frc2834","frc4408","90","frc3656","frc6011","frc6092","55"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm28","qm","1","28","frc5152","frc6002","frc6137","57","frc1254","frc6053","frc830","40"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm29","qm","1","29","frc5486","frc5710","frc6043","67","frc2586","frc4368","frc5501","45"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm30","qm","1","30","frc4408","frc4453","frc4482","67","frc5227","frc6138","frc85","62"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm31","qm","1","31","frc5194","frc5685","frc6208","46","frc1677","frc2611","frc6119","42"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm32","qm","1","32","frc1076","frc5462","frc5675","78","frc5204","frc6011","frc857","52"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm33","qm","1","33","frc2612","frc3656","frc4381","81","frc5248","frc5674","frc5980","62"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm34","qm","1","34","frc3658","frc5710","frc6092","64","frc4482","frc5161","frc6119","57"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm35","qm","1","35","frc2611","frc5501","frc6137","35","frc1677","frc5675","frc6053","30"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm36","qm","1","36","frc5462","frc5486","frc6138","89","frc5685","frc6002","frc830","41"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm37","qm","1","37","frc4381","frc5161","frc6011","57","frc2612","frc4368","frc85","72"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm38","qm","1","38","frc1076","frc4453","frc857","79","frc1254","frc3656","frc4408","64"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm39","qm","1","39","frc3658","frc5980","frc6043","82","frc5152","frc5194","frc5674","59"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm40","qm","1","40","frc2586","frc5204","frc5227","67","frc2834","frc5248","frc6208","80"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm41","qm","1","41","frc4381","frc6092","frc857","65","frc4453","frc6053","frc6138","32"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm42","qm","1","42","frc5194","frc5710","frc6011","69","frc5161","frc5486","frc6137","40"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm43","qm","1","43","frc5227","frc5462","frc6002","57","frc2612","frc6043","frc6119","67"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm44","qm","1","44","frc3658","frc5675","frc85","97","frc1076","frc3656","frc5685","79"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm45","qm","1","45","frc2611","frc5980","frc6208","74","frc1254","frc2834","frc5501","70"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm46","qm","1","46","frc1677","frc4482","frc5674","35","frc4368","frc5152","frc5248","54"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm47","qm","1","47","frc2586","frc4408","frc5675","71","frc5204","frc6092","frc830","46"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm48","qm","1","48","frc1254","frc4381","frc5462","46","frc3658","frc5227","frc6011","44"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm49","qm","1","49","frc3656","frc6002","frc6119","91","frc4482","frc6137","frc857","29"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm50","qm","1","50","frc5486","frc5674","frc5685","62","frc1677","frc2834","frc5710","69"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm51","qm","1","51","frc2612","frc6053","frc6208","85","frc4408","frc5980","frc85","71"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm52","qm","1","52","frc1076","frc4368","frc5194","57","frc5152","frc5204","frc5501","54"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm53","qm","1","53","frc5161","frc6043","frc830","57","frc2611","frc4453","frc5248","62"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm54","qm","1","54","frc1677","frc3658","frc6138","45","frc2586","frc5710","frc85","62"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm55","qm","1","55","frc5462","frc5685","frc6119","52","frc3656","frc5194","frc6053","55"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm56","qm","1","56","frc1254","frc5248","frc6043","82","frc2612","frc5204","frc5675","82"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm57","qm","1","57","frc2586","frc6002","frc857","96","frc4408","frc5161","frc5674","75"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm58","qm","1","58","frc1076","frc5501","frc6138","70","frc2611","frc4381","frc5227","73"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm59","qm","1","59","frc4368","frc4453","frc5980","79","frc2834","frc6092","frc6137","75"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm60","qm","1","60","frc4482","frc5486","frc6011","60","frc5152","frc6208","frc830","62"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm61","qm","1","61","frc1254","frc2611","frc5675","76","frc4408","frc5710","frc6002","81"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm62","qm","1","62","frc4368","frc5227","frc6137","42","frc5501","frc5685","frc85","95"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm63","qm","1","63","frc4453","frc5462","frc830","79","frc2586","frc5161","frc5980","78"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm64","qm","1","64","frc1076","frc2612","frc5248","104","frc5194","frc6092","frc6138","56"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm65","qm","1","65","frc5674","frc6119","frc857","51","frc1677","frc6011","frc6208","50"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm66","qm","1","66","frc4381","frc5204","frc6053","67","frc2834","frc3658","frc5486","100"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm67","qm","1","67","frc4408","frc5152","frc6043","74","frc3656","frc4368","frc4482","67"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm68","qm","1","68","frc1076","frc2586","frc830","88","frc6119","frc6137","frc85","90"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm69","qm","1","69","frc5227","frc5486","frc857","59","frc5675","frc5980","frc6092","99"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm70","qm","1","70","frc2612","frc4453","frc6011","92","frc3658","frc6002","frc6208","94"
"2016milak","Lakeview","2016-03-10","2016-03-12","2016milak_qm71","qm","1","71","frc4482","frc5194","frc5248","71","frc2834","frc4381","frc5685","98"
