"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","blue1","blue2","blue3","blue_score"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qm80","qm","1","80","frc2339","frc2493","frc599","3","frc100","frc1717","frc687","5"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qm81","qm","1","81","frc2437","frc2827","frc696","0","frc1388","frc3226","frc3341","5"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qm82","qm","1","82","frc1266","frc1538","frc981","3","frc1138","frc1622","frc691","0"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qf1m1","qf","1","1","frc115","frc1717","frc2543","8","frc1572","frc1622","frc2984","0"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qf1m2","qf","1","2","frc115","frc1717","frc2543","5","frc1572","frc1622","frc2984","3"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qf2m1","qf","2","1","frc1388","frc1538","frc668","6","frc192","frc2029","frc812","1"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qf2m2","qf","2","2","frc1388","frc1538","frc668","2","frc192","frc2029","frc812","0"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qf3m1","qf","3","1","frc1266","frc2839","frc687","4","frc1332","frc815","frc846","2"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qf3m2","qf","3","2","frc1266","frc2839","frc687","4","frc1332","frc815","frc846","0"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qf4m1","qf","4","1","frc100","frc294","frc359","3","frc1868","frc599","frc981","5"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qf4m2","qf","4","2","frc100","frc294","frc359","10","frc1868","frc599","frc981","4"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_qf4m3","qf","4","3","frc100","frc294","frc359","8","frc1868","frc599","frc981","2"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_sf1m1","sf","1","1","frc115","frc1717","frc2543","8","frc1388","frc1538","frc668","5"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_sf1m2","sf","1","2","frc115","frc1717","frc2543","7","frc1388","frc1538","frc668","6"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_sf2m1","sf","2","1","frc1266","frc2839","frc687","5","frc100","frc294","frc359","2"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_sf2m2","sf","2","2","frc1266","frc2839","frc687","3","frc100","frc294","frc359","4"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_sf2m3","sf","2","3","frc1266","frc2839","frc687","3","frc100","frc294","frc359","9"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_f1m1","f","1","1","frc115","frc1717","frc2543","4","frc100","frc294","frc359","8"
"2010sdc","San Diego","2010-03-04","2010-03-06","2010sdc_f1m2","f","1","2","frc115","frc1717","frc2543","1","frc100","frc294","frc359","3"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm1","qm","1","1","frc3398","frc470","frc67","3","frc1504","frc397","frc49","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm2","qm","1","2","frc2834","frc548","frc910","8","frc1025","frc1243","frc245","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm3","qm","1","3","frc314","frc3421","frc862","1","frc201","frc2075","frc51","5"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm4","qm","1","4","frc2337","frc2619","frc468","3","frc1506","frc2054","frc33","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm5","qm","1","5","frc1684","frc2163","frc703","0","frc2617","frc3415","frc70","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm6","qm","1","6","frc1322","frc27","frc322","0","frc1","frc2604","frc494","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm7","qm","1","7","frc245","frc3398","frc894","4","frc3421","frc51","frc910","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm8","qm","1","8","frc2075","frc2163","frc67","5","frc1025","frc2619","frc548","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm9","qm","1","9","frc2604","frc2617","frc397","0","frc1","frc1684","frc468","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm10","qm","1","10","frc1504","frc314","frc470","0","frc1243","frc1322","frc2054","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm11","qm","1","11","frc201","frc2834","frc3415","0","frc322","frc33","frc703","6"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm12","qm","1","12","frc1506","frc2337","frc70","0","frc27","frc862","frc894","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm13","qm","1","13","frc1504","frc494","frc548","2","frc1684","frc245","frc49","5"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm14","qm","1","14","frc1","frc3398","frc51","3","frc1243","frc2075","frc3415","5"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm15","qm","1","15","frc2054","frc468","frc70","0","frc201","frc33","frc3421","7"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm16","qm","1","16","frc1025","frc322","frc397","0","frc1506","frc49","frc703","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm17","qm","1","17","frc2619","frc2834","frc894","2","frc2163","frc2604","frc910","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm18","qm","1","18","frc2617","frc27","frc470","5","frc1322","frc67","frc862","8"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm19","qm","1","19","frc2337","frc314","frc397","0","frc1684","frc2075","frc494","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm20","qm","1","20","frc1","frc3421","frc70","0","frc2604","frc49","frc548","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm21","qm","1","21","frc1322","frc245","frc468","1","frc201","frc322","frc3398","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm22","qm","1","22","frc1243","frc2163","frc314","2","frc1506","frc27","frc2834","3"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm23","qm","1","23","frc1025","frc494","frc67","1","frc2337","frc33","frc51","3"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm24","qm","1","24","frc2054","frc2619","frc910","9","frc1504","frc2617","frc894","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm25","qm","1","25","frc3398","frc3415","frc703","1","frc2604","frc470","frc862","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm26","qm","1","26","frc1506","frc397","frc468","0","frc1","frc245","frc314","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm27","qm","1","27","frc1322","frc1684","frc201","5","frc1243","frc67","frc894","8"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm28","qm","1","28","frc2337","frc470","frc703","2","frc27","frc3421","frc548","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm29","qm","1","29","frc1504","frc322","frc910","4","frc2163","frc51","frc70","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm30","qm","1","30","frc2075","frc33","frc49","6","frc2054","frc2617","frc2834","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm31","qm","1","31","frc1025","frc3415","frc862","1","frc2619","frc397","frc494","5"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm32","qm","1","32","frc1684","frc51","frc894","3","frc1322","frc2163","frc470","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm33","qm","1","33","frc1243","frc2834","frc70","0","frc201","frc2337","frc245","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm34","qm","1","34","frc1025","frc1506","frc2075","1","frc1504","frc27","frc33","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm35","qm","1","35","frc1","frc49","frc910","10","frc468","frc494","frc703","6"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm36","qm","1","36","frc2617","frc2619","frc862","5","frc322","frc3421","frc67","7"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm37","qm","1","37","frc314","frc3415","frc548","0","frc2054","frc2604","frc3398","3"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm38","qm","1","38","frc1684","frc2834","frc397","2","frc2337","frc27","frc910","12"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm39","qm","1","39","frc1","frc1243","frc470","2","frc2163","frc2619","frc322","8"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm40","qm","1","40","frc1322","frc2604","frc33","6","frc51","frc548","frc862","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm41","qm","1","41","frc1025","frc49","frc894","0","frc2075","frc314","frc468","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm42","qm","1","42","frc2054","frc3415","frc494","0","frc245","frc67","frc70","8"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm43","qm","1","43","frc1504","frc1506","frc3398","0","frc2617","frc3421","frc703","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm44","qm","1","44","frc201","frc468","frc49","3","frc2604","frc2619","frc27","6"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm45","qm","1","45","frc70","frc894","frc910","9","frc2834","frc33","frc67","12"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm46","qm","1","46","frc1504","frc2075","frc3421","1","frc2163","frc3415","frc397","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm47","qm","1","47","frc2054","frc2337","frc862","1","frc1","frc1025","frc1322","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm48","qm","1","48","frc245","frc494","frc51","5","frc1243","frc1684","frc2617","3"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm49","qm","1","49","frc201","frc470","frc548","2","frc1506","frc314","frc322","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm50","qm","1","50","frc1025","frc2604","frc703","1","frc1322","frc2619","frc3398","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm51","qm","1","51","frc27","frc3415","frc49","5","frc2075","frc862","frc910","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm52","qm","1","52","frc245","frc2617","frc33","6","frc397","frc470","frc70","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm53","qm","1","53","frc2054","frc548","frc703","5","frc1506","frc494","frc894","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm54","qm","1","54","frc1","frc1504","frc67","10","frc2834","frc314","frc51","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm55","qm","1","55","frc1684","frc2337","frc322","2","frc3398","frc3421","frc468","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm56","qm","1","56","frc1243","frc201","frc397","2","frc2054","frc2163","frc894","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm57","qm","1","57","frc1","frc2075","frc548","4","frc1025","frc470","frc910","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm58","qm","1","58","frc33","frc468","frc862","7","frc1684","frc2619","frc314","8"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm59","qm","1","59","frc201","frc27","frc67","8","frc1504","frc245","frc703","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm60","qm","1","60","frc2604","frc2834","frc3421","5","frc1243","frc3398","frc494","5"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm61","qm","1","61","frc2163","frc2617","frc49","0","frc1322","frc2337","frc3415","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm62","qm","1","62","frc1506","frc2619","frc51","6","frc2075","frc322","frc70","3"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm63","qm","1","63","frc1684","frc27","frc3398","7","frc1","frc201","frc2054","7"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm64","qm","1","64","frc1243","frc2604","frc468","3","frc2617","frc548","frc67","5"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm65","qm","1","65","frc1025","frc2163","frc33","1","frc2337","frc3421","frc49","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm66","qm","1","66","frc1322","frc314","frc70","0","frc397","frc703","frc910","7"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm67","qm","1","67","frc2834","frc322","frc494","0","frc3415","frc470","frc894","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm68","qm","1","68","frc1506","frc245","frc862","0","frc1504","frc2604","frc51","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm69","qm","1","69","frc1","frc27","frc703","12","frc33","frc548","frc70","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm70","qm","1","70","frc2617","frc494","frc910","4","frc1025","frc201","frc314","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm71","qm","1","71","frc2075","frc2337","frc894","0","frc1504","frc2834","frc468","3"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm72","qm","1","72","frc2054","frc397","frc51","7","frc1243","frc322","frc49","1"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm73","qm","1","73","frc245","frc2619","frc470","7","frc2163","frc3398","frc862","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qm74","qm","1","74","frc1322","frc1506","frc3421","0","frc1684","frc3415","frc67","8"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qf1m1","qf","1","1","frc67","frc70","frc910","15","frc1504","frc322","frc3398","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qf1m2","qf","1","2","frc67","frc70","frc910","14","frc1504","frc322","frc3398","0"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qf2m1","qf","2","1","frc1322","frc201","frc245","3","frc1","frc1243","frc2337","6"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qf2m2","qf","2","2","frc1322","frc201","frc245","4","frc1","frc1243","frc2337","5"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qf2m3","qf","2","3","frc1322","frc201","frc245","3","frc1","frc1243","frc2337","3"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qf3m1","qf","3","1","frc2619","frc33","frc894","4","frc2054","frc49","frc548","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qf3m2","qf","3","2","frc2619","frc33","frc894","5","frc2054","frc49","frc548","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qf4m1","qf","4","1","frc27","frc2834","frc494","8","frc397","frc51","frc703","6"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_qf4m2","qf","4","2","frc27","frc2834","frc494","11","frc397","frc51","frc703","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_sf1m1","sf","1","1","frc67","frc70","frc910","9","frc1","frc1243","frc2337","2"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_sf1m2","sf","1","2","frc67","frc70","frc910","7","frc1","frc1243","frc2337","3"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_sf2m1","sf","2","1","frc2619","frc33","frc894","12","frc27","frc2834","frc494","10"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_sf2m2","sf","2","2","frc2619","frc33","frc894","6","frc27","frc2834","frc494","8"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_sf2m3","sf","2","3","frc2619","frc33","frc894","9","frc27","frc2834","frc494","4"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_f1m1","f","1","1","frc67","frc70","frc910","7","frc2619","frc33","frc894","9"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_f1m2","f","1","2","frc67","frc70","frc910","11","frc2619","frc33","frc894","6"
"2010gg","Kettering University","2010-03-05","2010-03-06","2010gg_f1m3","f","1","3","frc67","frc70","frc910","14","frc2619","frc33","frc894","6"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm1","qm","1","1","frc2719","frc3357","frc3423","0","frc1254","frc2586","frc835","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm2","qm","1","2","frc141","frc2153","frc3115","0","frc1596","frc2771","frc94","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm3","qm","1","3","frc1711","frc1783","frc2245","0","frc107","frc3098","frc74","2"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm4","qm","1","4","frc3114","frc3234","frc857","0","frc1189","frc2246","frc830","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm5","qm","1","5","frc2405","frc2959","frc66","0","frc1918","frc2015","frc818","5"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm6","qm","1","6","frc1896","frc2000","frc858","2","frc2188","frc2474","frc85","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm7","qm","1","7","frc2645","frc2771","frc3098","6","frc3357","frc830","frc904","2"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm8","qm","1","8","frc2015","frc2959","frc835","0","frc1596","frc1783","frc3234","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm9","qm","1","9","frc1711","frc1896","frc1918","5","frc107","frc2000","frc3423","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm10","qm","1","10","frc141","frc2474","frc2586","3","frc2645","frc3115","frc74","1"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm11","qm","1","11","frc2246","frc818","frc904","1","frc1189","frc2245","frc2719","1"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm12","qm","1","12","frc1254","frc2405","frc3114","0","frc2153","frc85","frc858","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm13","qm","1","13","frc2188","frc835","frc94","1","frc3115","frc66","frc857","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm14","qm","1","14","frc141","frc1783","frc2015","0","frc1896","frc2246","frc2586","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm15","qm","1","15","frc2000","frc830","frc85","2","frc1711","frc2719","frc858","1"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm16","qm","1","16","frc1189","frc2645","frc2959","5","frc2245","frc2771","frc74","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm17","qm","1","17","frc2474","frc3098","frc3114","0","frc1254","frc3234","frc94","2"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm18","qm","1","18","frc1596","frc3423","frc857","0","frc2405","frc3357","frc818","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm19","qm","1","19","frc107","frc1918","frc2153","7","frc2188","frc66","frc904","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm20","qm","1","20","frc2000","frc2771","frc835","6","frc2015","frc2246","frc3098","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm21","qm","1","21","frc1596","frc2586","frc2719","3","frc2405","frc3115","frc94","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm22","qm","1","22","frc2188","frc3234","frc3357","7","frc141","frc1918","frc74","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm23","qm","1","23","frc1896","frc3423","frc830","2","frc1189","frc2474","frc66","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm24","qm","1","24","frc107","frc1783","frc858","3","frc1711","frc3114","frc818","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm25","qm","1","25","frc2153","frc2245","frc904","2","frc2959","frc85","frc857","5"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm26","qm","1","26","frc2405","frc2645","frc830","3","frc1254","frc1918","frc2000","7"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm27","qm","1","27","frc2246","frc3234","frc3423","3","frc818","frc835","frc858","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm28","qm","1","28","frc2188","frc2719","frc74","0","frc1189","frc1596","frc3098","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm29","qm","1","29","frc1896","frc2245","frc66","1","frc2153","frc2586","frc2771","6"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm30","qm","1","30","frc2474","frc857","frc904","4","frc1783","frc2959","frc3114","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm31","qm","1","31","frc107","frc2645","frc94","1","frc2015","frc3357","frc85","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm32","qm","1","32","frc1254","frc1596","frc3115","2","frc141","frc1711","frc3098","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm33","qm","1","33","frc2000","frc2188","frc2959","0","frc2586","frc3114","frc830","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm34","qm","1","34","frc1783","frc3423","frc74","2","frc2719","frc85","frc94","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm35","qm","1","35","frc1711","frc2153","frc66","1","frc2015","frc2474","frc2645","5"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm36","qm","1","36","frc1189","frc835","frc904","0","frc141","frc1896","frc2405","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm37","qm","1","37","frc107","frc3357","frc857","0","frc2771","frc3234","frc818","6"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm38","qm","1","38","frc1254","frc2246","frc858","5","frc1918","frc2245","frc3115","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm39","qm","1","39","frc2719","frc2959","frc3098","1","frc1896","frc2153","frc2474","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm40","qm","1","40","frc1783","frc2771","frc857","1","frc107","frc1711","frc2188","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm41","qm","1","41","frc2000","frc2586","frc818","0","frc1254","frc74","frc904","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm42","qm","1","42","frc1596","frc2246","frc2645","5","frc3114","frc3423","frc85","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm43","qm","1","43","frc141","frc2245","frc94","3","frc1918","frc830","frc835","6"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm44","qm","1","44","frc1189","frc3357","frc858","0","frc2015","frc3234","frc66","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm45","qm","1","45","frc2153","frc2405","frc3423","3","frc107","frc2771","frc3115","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm46","qm","1","46","frc141","frc835","frc85","2","frc2474","frc2959","frc74","5"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm47","qm","1","47","frc1254","frc1896","frc857","1","frc1596","frc66","frc858","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm48","qm","1","48","frc1189","frc818","frc94","0","frc2000","frc2645","frc3234","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm49","qm","1","49","frc1711","frc3115","frc904","2","frc2015","frc2188","frc830","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm50","qm","1","50","frc1783","frc1918","frc2719","5","frc2245","frc3114","frc3357","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm51","qm","1","51","frc2586","frc3098","frc66","2","frc2246","frc2405","frc74","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm52","qm","1","52","frc1189","frc2000","frc2153","2","frc1711","frc835","frc857","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm53","qm","1","53","frc107","frc2959","frc904","2","frc3423","frc858","frc94","2"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm54","qm","1","54","frc1596","frc2188","frc2405","2","frc2245","frc2246","frc2474","2"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm55","qm","1","55","frc141","frc3234","frc830","3","frc1783","frc2586","frc85","8"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm56","qm","1","56","frc1896","frc2719","frc2771","0","frc1254","frc2645","frc818","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm57","qm","1","57","frc2015","frc3114","frc3115","2","frc1918","frc3098","frc3357","6"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm58","qm","1","58","frc1783","frc66","frc830","1","frc141","frc1596","frc2000","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm59","qm","1","59","frc2474","frc2719","frc835","2","frc107","frc2405","frc2586","9"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm60","qm","1","60","frc3098","frc818","frc85","0","frc1189","frc1918","frc857","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm61","qm","1","61","frc1711","frc2246","frc3357","3","frc1896","frc2645","frc904","1"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm62","qm","1","62","frc2245","frc2959","frc3234","3","frc2188","frc3115","frc3423","1"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm63","qm","1","63","frc3114","frc74","frc94","3","frc1254","frc2015","frc2771","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm64","qm","1","64","frc1918","frc2645","frc858","6","frc2153","frc3098","frc835","1"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm65","qm","1","65","frc107","frc2246","frc85","3","frc1596","frc2959","frc830","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm66","qm","1","66","frc1711","frc2015","frc94","0","frc2245","frc2586","frc3423","1"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm67","qm","1","67","frc1896","frc3234","frc74","0","frc2405","frc858","frc904","2"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm68","qm","1","68","frc141","frc2771","frc66","6","frc2000","frc2719","frc857","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm69","qm","1","69","frc1254","frc2474","frc3357","4","frc1189","frc1783","frc3115","0"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm70","qm","1","70","frc2153","frc74","frc818","0","frc2188","frc2246","frc3114","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm71","qm","1","71","frc2015","frc857","frc858","0","frc141","frc2645","frc3423","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm72","qm","1","72","frc2245","frc2405","frc85","3","frc1783","frc2000","frc3357","3"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm73","qm","1","73","frc3115","frc818","frc830","7","frc1896","frc3114","frc835","1"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm74","qm","1","74","frc1918","frc2771","frc904","4","frc1596","frc1711","frc2474","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm75","qm","1","75","frc1254","frc2188","frc3098","1","frc107","frc2719","frc66","4"
"2010gt","Traverse City","2010-03-05","2010-03-06","2010gt_qm76","qm","1","76","frc1189","frc2586","frc3234","2","frc2153","frc2959","frc94","3"
